input1	input2	input3	label
z	w	qkwbtncg	qkwzbtncg
e	t	txnswbk	texnswbk
d	b	sbgnlc	sbdgnlc
q	k	kpswxfhrbnd	kqpswxfhrbnd
c	d	svptlbkgdj	svptlbkgdcj
n	q	qsktgwpfn	qnsktgwpfn
f	t	pwzt	pwztf
p	t	jpbxgzlct	jpbxgzlctp
n	t	tzxrgchp	tnzxrgchp
r	c	scqgjbtpdv	scrqgjbtpdv
x	d	cwdltq	cwdxltq
g	k	bkcx	bkgcx
w	z	sbgmz	sbgmzw
b	c	ptzxcd	ptzxcbd
d	w	rdhwg	rdhwdg
p	j	xjd	xjpd
b	m	xdgqmhbpw	xdgqmbhbpw
w	j	njgk	njwgk
s	k	gpkchjlwzfms	gpkschjlwzfms
i	d	hnfswrpdxk	hnfswrpdixk
m	j	wtkgdjpmchqfl	wtkgdjmpmchqfl
u	s	csfbdvq	csufbdvq
q	r	vmrhdbwg	vmrqhdbwg
w	t	rtpknxqs	rtwpknxqs
c	x	mcbgwhx	mcbgwhxc
t	w	pwvcszg	pwtvcszg
z	x	xwkf	xzwkf
k	m	mjhl	mkjhl
i	m	rglmfwpnch	rglmifwpnch
x	l	krmlgp	krmlxgp
m	v	cwvzh	cwvmzh
f	m	xhcklrm	xhcklrmf
f	r	lrtqvbkw	lrftqvbkw
x	h	thwzkc	thxwzkc
n	l	lvwm	lnvwm
v	d	tmbnrsdxzg	tmbnrsdvxzg
g	m	mjn	mgjn
w	n	nqcxzw	nwqcxzw
f	h	hfmbrqp	hffmbrqp
s	s	fhzsn	fhzssn
i	w	bpwxdgklvq	bpwixdgklvq
f	n	khns	khnfs
x	c	cfrn	cxfrn
r	n	trzchqjbfnk	trzchqjbfnrk
w	x	zjkwxfhg	zjkwxwfhg
l	k	jcwbxplks	jcwbxplkls
t	j	scjbznt	scjtbznt
x	h	vhjk	vhxjk
s	g	mgqhvp	mgsqhvp
t	j	zgqrjx	zgqrjtx
k	c	gbkftclzv	gbkftcklzv
d	r	crwthvxd	crdwthvxd
h	h	tnmzh	tnmzhh
u	s	qlxsjtnhcr	qlxsujtnhcr
l	t	tqspdvmk	tlqspdvmk
h	s	qzsb	qzshb
c	j	xjdlf	xjcdlf
e	n	sfnrgt	sfnergt
t	k	mvlkfc	mvlktfc
j	q	rqdkgjzhxtwc	rqjdkgjzhxtwc
s	r	rlcv	rslcv
n	s	xnbszq	xnbsnzq
w	z	qmzb	qmzwb
e	j	wbvzjdr	wbvzjedr
h	j	sfpjmnztd	sfpjhmnztd
o	l	lchs	lochs
c	h	hxkwgjb	hcxkwgjb
a	x	nsxqpkgbf	nsxaqpkgbf
k	c	lbrc	lbrck
b	x	jgsxpqktr	jgsxbpqktr
j	h	ncqh	ncqhj
q	g	nhsjg	nhsjgq
s	g	fqznwmgp	fqznwmgsp
x	v	vfpgkwtbl	vxfpgkwtbl
w	n	rjbnqmk	rjbnwqmk
g	v	sxplrvtfn	sxplrvgtfn
j	v	wjkzvl	wjkzvjl
e	v	fvwsp	fvewsp
s	j	rmjtk	rmjstk
p	j	zfsjq	zfsjpq
h	t	cwts	cwths
t	z	xzkjbtpqs	xztkjbtpqs
w	s	szjxhn	swzjxhn
j	d	tvdmzcf	tvdjmzcf
d	r	njswlqdhxmtcbr	njswlqdhxmtcbrd
j	f	qfcwnjsrb	qfjcwnjsrb
p	t	ctfpkj	ctpfpkj
e	p	pnfmcwv	penfmcwv
s	v	mnqzvlj	mnqzvslj
r	l	lmgcq	lrmgcq
o	z	wzth	wzoth
o	n	wslnj	wslnoj
p	b	bprfms	bpprfms
r	b	fpb	fpbr
y	p	rvhjp	rvhjpy
x	g	jvhzgqlswbx	jvhzgxqlswbx
e	n	qnkmrvzs	qnekmrvzs
z	g	nzkpgl	nzkpgzl
a	g	cslgm	cslgam
b	x	lqxr	lqxbr
y	b	hdcvrbt	hdcvrbyt
r	h	plqktfvhg	plqktfvhrg
v	q	jfvgq	jfvgqv
c	b	fqxmjtdcb	fqxmjtdcbc
c	m	mltnpdkghc	mcltnpdkghc
g	b	xdszlbvh	xdszlbgvh
g	s	pdfrhs	pdfrhsg
m	x	xbnqsfhrvd	xmbnqsfhrvd
o	v	dvgkf	dvogkf
l	n	thmcrvnjzqx	thmcrvnljzqx
i	n	wtrjbfnksq	wtrjbfniksq
g	x	xsqvcpfl	xgsqvcpfl
n	k	xdlvmkzs	xdlvmknzs
z	k	dxjk	dxjkz
k	k	xrkmzb	xrkkmzb
v	k	wsnpxkqj	wsnpxkvqj
p	v	dvhz	dvphz
f	l	wspmfblhv	wspmfblfhv
j	k	rwck	rwckj
m	c	rqjxcf	rqjxcmf
x	f	vqfnlcwb	vqfxnlcwb
b	r	xrfdg	xrbfdg
s	m	vqdncglpbmt	vqdncglpbmst
s	j	mkzjgrfn	mkzjsgrfn
h	r	rmgnvqfdts	rhmgnvqfdts
w	n	zlvsdgnq	zlvsdgnwq
t	d	rdkzhtgjvmw	rdtkzhtgjvmw
l	l	jndl	jndll
s	q	mfxzqw	mfxzqsw
e	g	pwfdgh	pwfdgeh
z	c	scmz	sczmz
h	m	whktdmrx	whktdmhrx
z	t	hpft	hpftz
z	g	xgwkm	xgzwkm
l	q	rclxmsvdq	rclxmsvdql
r	t	ctkhfbmxvqr	ctrkhfbmxvqr
i	n	rwngqhk	rwnigqhk
a	t	vcrgltzfs	vcrgltazfs
p	r	lvsjr	lvsjrp
s	d	xdjlrsph	xdsjlrsph
a	j	jqbsfl	jaqbsfl
n	c	tvfc	tvfcn
p	f	hzrngdwjxmtfv	hzrngdwjxmtfpv
a	j	kgdnvmbjwx	kgdnvmbjawx
q	w	plwdrtvns	plwqdrtvns
b	j	xgvbjch	xgvbjbch
r	r	qrxbwhld	qrrxbwhld
z	h	msxchfb	msxchzfb
n	v	dwhvrpgbm	dwhvnrpgbm
z	n	vtrpksbzwn	vtrpksbzwnz
w	p	sbnhfpj	sbnhfpwj
q	c	jmzkdc	jmzkdcq
m	b	wsjqbnvhpz	wsjqbmnvhpz
r	j	qlhdfjpr	qlhdfjrpr
h	k	kwvsfjt	khwvsfjt
i	w	wpkxhrb	wipkxhrb
c	t	msjkqtbhnz	msjkqtcbhnz
o	b	htsb	htsbo
d	l	btqcl	btqcld
m	f	hjfsgc	hjfmsgc
z	j	jzvg	jzzvg
x	z	xczjnt	xczxjnt
c	n	nfmqrcx	ncfmqrcx
r	x	xvlmkqfncb	xrvlmkqfncb
v	z	cqbz	cqbzv
f	x	xspgcjnkqfzlm	xfspgcjnkqfzlm
z	k	vhctbdksx	vhctbdkzsx
s	j	sfrcmjd	sfrcmjsd
e	t	lkqtm	lkqtem
n	c	tpclzgd	tpcnlzgd
v	j	wqhsvfjdtrp	wqhsvfjvdtrp
u	p	hqkpwmsvx	hqkpuwmsvx
t	n	cfsdtkn	cfsdtknt
i	m	fcszhpm	fcszhpmi
c	j	hljxpfmkgrvd	hljcxpfmkgrvd
w	b	vxtbcr	vxtbwcr
m	m	fxkmqz	fxkmmqz
t	g	cwgrhdqm	cwgtrhdqm
x	h	rcbh	rcbhx
o	q	qmw	qomw
c	p	qdprkhnbzwl	qdpcrkhnbzwl
w	j	jlkdc	jwlkdc
r	s	fsvk	fsrvk
d	q	qknld	qdknld
t	k	hbksdfmnpxj	hbktsdfmnpxj
b	v	svbkmzh	svbbkmzh
t	p	dhwrbp	dhwrbpt
r	t	wbscdtrnzlq	wbscdtrrnzlq
u	m	kpmr	kpmur
i	c	dfmpc	dfmpci
a	h	nxsrqhtj	nxsrqhatj
q	n	wndlxjqg	wnqdlxjqg
u	h	gqxhp	gqxhup
g	v	lkvjxtf	lkvgjxtf
v	g	gfbkhz	gvfbkhz
s	t	tqwd	tsqwd
a	z	qtzvp	qtzavp
n	q	gzkltmqdv	gzkltmqndv
b	f	jfvz	jfbvz
f	h	rkgmczh	rkgmczhf
w	c	zsvlgpfqxc	zsvlgpfqxcw
v	h	vhwq	vhvwq
c	n	rcqwvdjfzntk	rcqwvdjfznctk
y	v	rzvspqd	rzvyspqd
e	l	lvzx	levzx
d	l	hlqpncrd	hldqpncrd
z	m	mtqclwz	mztqclwz
w	s	wbjcpsg	wbjcpswg
s	h	jqcvhszmpr	jqcvhsszmpr
r	c	xlhcd	xlhcrd
l	g	glpk	gllpk
d	m	nhtwjdxlgqm	nhtwjdxlgqmd
j	t	tpcdvm	tjpcdvm
q	c	lcnp	lcqnp
h	b	lgqjbt	lgqjbht
i	s	mcwkhvpts	mcwkhvptsi
i	c	qczt	qcizt
r	z	vgjnxzfpbcklr	vgjnxzrfpbcklr
a	d	ljdbh	ljdabh
u	p	pjzdx	pujzdx
r	j	jfvqtd	jrfvqtd
x	m	prcnvzltmb	prcnvzltmxb
c	c	bcm	bccm
u	c	mtnrdcj	mtnrdcuj
l	v	vjrlqwfnmpztcxk	vljrlqwfnmpztcxk
x	k	jhztwdk	jhztwdkx
d	s	jsrc	jsdrc
f	q	qjrwvzscx	qfjrwvzscx
v	v	mcvf	mcvvf
e	d	brdzlvwj	brdezlvwj
c	p	jpxnvhzk	jpcxnvhzk
y	m	cbmqvf	cbmyqvf
g	h	lrhmtqvpzk	lrhgmtqvpzk
b	v	vhmw	vbhmw
b	z	ghkxvcwz	ghkxvcwzb
x	l	xgqjplrwt	xgqjplxrwt
u	w	jshnwcfxd	jshnwucfxd
c	z	mwzx	mwzcx
v	g	sgdrfpck	sgvdrfpck
l	h	khwv	khlwv
r	k	khvd	krhvd
b	b	rfhjbpvwxtk	rfhjbbpvwxtk
x	d	gmjfdtvsbkpx	gmjfdxtvsbkpx
s	p	lpbvrh	lpsbvrh
k	j	hsnbjt	hsnbjkt
r	t	tvjrw	trvjrw
n	v	vhzdpgx	vnhzdpgx
v	x	nvtgrdzxhf	nvtgrdzxvhf
y	q	lzxnq	lzxnqy
u	g	qtmbwzlg	qtmbwzlgu
e	z	srbjtvmzlwfx	srbjtvmzelwfx
b	g	sdqbwhmxgn	sdqbwhmxgbn
r	q	gckq	gckqr
x	t	txvbfrszpl	txxvbfrszpl
q	s	stpqjbdz	sqtpqjbdz
r	r	lkrpjgf	lkrrpjgf
r	j	hqjrws	hqjrrws
j	j	cslhtpnbmwjfr	cslhtpnbmwjjfr
y	k	gvwbnfkc	gvwbnfkyc
u	x	tlwkfqngshcxr	tlwkfqngshcxur
b	n	qrlfnsxb	qrlfnbsxb
v	x	rhzfxjlc	rhzfxvjlc
v	x	dxkqcb	dxvkqcb
c	c	cskzdlwqj	ccskzdlwqj
r	k	btsklc	btskrlc
j	m	ntwkczmdrh	ntwkczmjdrh
t	h	whdsqnv	whtdsqnv
d	m	gbwxdvmsh	gbwxdvmdsh
r	b	kzbcvd	kzbrcvd
d	h	pghwsnb	pghdwsnb
h	t	jptb	jpthb
k	l	snlcpz	snlkcpz
t	p	dqlwkp	dqlwkpt
b	v	dfnqhmv	dfnqhmvb
e	d	pjdh	pjdeh
u	s	vbstkjqz	vbsutkjqz
z	p	jkcrgmvnp	jkcrgmvnpz
k	g	glhsq	gklhsq
d	w	bcwvfl	bcwdvfl
u	z	kwmgfzl	kwmgfzul
y	c	zdgcqmlx	zdgcyqmlx
p	z	gfcz	gfczp
r	q	dfqvtsn	dfqrvtsn
h	l	zscdlphkmwtnqxf	zscdlhphkmwtnqxf
k	t	xsnqctmlz	xsnqctkmlz
z	w	gnwrbsv	gnwzrbsv
z	s	hlnsx	hlnszx
f	p	xdpb	xdpfb
z	h	jpkrwfvqh	jpkrwfvqhz
n	k	ckqtb	cknqtb
g	w	wxshqvkmptzlg	wgxshqvkmptzlg
p	n	wjgdbpcn	wjgdbpcnp
h	l	lcbp	lhcbp
v	m	bmlfqdzn	bmvlfqdzn
d	b	vrzbxtkq	vrzbdxtkq
l	k	ksbdxn	klsbdxn
z	h	vsbjthmg	vsbjthzmg
f	r	svrhj	svrfhj
l	v	vnsdlt	vlnsdlt
j	h	chbplqm	chjbplqm
f	f	flbcrsvkm	fflbcrsvkm
e	v	lbjgxtzvfq	lbjgxtzvefq
l	v	frhvwq	frhvlwq
a	x	vbxt	vbxat
w	g	qcgldjxvtbw	qcgwldjxvtbw
b	l	hvclfjmsz	hvclbfjmsz
y	s	plnxsctvwbrf	plnxsyctvwbrf
i	d	bkhpmvrwdzt	bkhpmvrwdizt
e	s	xkgrsbnp	xkgrsebnp
g	p	hpcwsk	hpgcwsk
b	z	zmqtfbr	zbmqtfbr
c	x	wzjhx	wzjhxc
r	f	jtrfcwszpq	jtrfrcwszpq
x	m	wmfpscl	wmxfpscl
d	n	lpswmnv	lpswmndv
o	k	pqstrkm	pqstrkom
o	m	rmcbhd	rmocbhd
h	q	hqnwplvmft	hqhnwplvmft
q	x	fprxsdwkz	fprxqsdwkz
j	k	pstvlcdwxk	pstvlcdwxkj
s	w	lqwvgtkbpcjn	lqwsvgtkbpcjn
h	m	bxmfht	bxmhfht
v	j	mwzhvjxfb	mwzhvjvxfb
h	x	fnxdg	fnxhdg
x	k	mbvnlck	mbvnlckx
o	s	ckmbsqgzxvnr	ckmbsoqgzxvnr
v	v	qkrjvd	qkrjvvd
e	v	ldptjvxmhcnfg	ldptjvexmhcnfg
c	g	lzmdbvgnf	lzmdbvgcnf
v	k	vwkpr	vwkvpr
m	q	fdqnxwcpk	fdqmnxwcpk
r	d	wmkd	wmkdr
w	v	pfvlzx	pfvwlzx
d	q	qbxnjvhrp	qdbxnjvhrp
j	m	nhzmcb	nhzmjcb
e	m	dbvphzqksfjrmwtlx	dbvphzqksfjrmewtlx
d	h	dmkcjpxlhq	dmkcjpxlhdq
n	c	jqpxwvtbcgz	jqpxwvtbcngz
g	m	lwsqnzkdvfrcmh	lwsqnzkdvfrcmgh
m	r	pvcldrzmnwjbqt	pvcldrmzmnwjbqt
l	z	rjsnwtxgdzvfl	rjsnwtxgdzlvfl
t	g	dlgsz	dlgtsz
z	k	xcvlmk	xcvlmkz
n	z	qjwmtnzl	qjwmtnznl
c	w	vdzwxjq	vdzwcxjq
y	t	stx	styx
a	r	cnrd	cnrad
c	s	lpjhs	lpjhsc
f	w	nsgkqxwmb	nsgkqxwfmb
u	j	hctdfbgj	hctdfbgju
z	n	bnwtm	bnzwtm
k	r	gvwprnj	gvwprknj
m	l	tfkwl	tfkwlm
z	n	rxgjnch	rxgjnzch
s	m	xqmj	xqmsj
g	r	khjfxvrl	khjfxvrgl
m	d	dvqpst	dmvqpst
u	c	gtkcpnrlxz	gtkcupnrlxz
g	l	qkspltm	qksplgtm
i	v	pxvl	pxvil
k	x	fxmkdq	fxkmkdq
i	p	kjmrswfp	kjmrswfpi
j	d	dvctmgfp	djvctmgfp
g	f	nkhjqpf	nkhjqpfg
g	v	gbpvkrlc	gbpvgkrlc
q	t	vxpgdbmfhjtw	vxpgdbmfhjtqw
z	v	jmrvfwtp	jmrvzfwtp
v	h	jvmndh	jvmndhv
g	k	khs	kghs
i	k	bpmfknjxlg	bpmfkinjxlg
i	m	crwhpkntfvmb	crwhpkntfvmib
y	p	zpvqw	zpyvqw
i	s	dvscp	dvsicp
v	g	fgkxbq	fgvkxbq
g	h	hwlkq	hgwlkq
d	w	hsgbwxp	hsgbwdxp
r	j	ztnlj	ztnljr
u	t	pnsjvtxc	pnsjvtuxc
i	l	kpwvlmhcb	kpwvlimhcb
t	z	jwdszbh	jwdsztbh
g	f	bkxwnmf	bkxwnmfg
j	w	lnvkwhm	lnvkwjhm
l	d	bftmjsqkhdc	bftmjsqkhdlc
l	g	cwsgzvdtnqbljhpxr	cwsglzvdtnqbljhpxr
j	d	nthdcvbjxqw	nthdjcvbjxqw
n	c	dbxc	dbxcn
k	n	nbtszfl	nkbtszfl
e	d	jhdf	jhdef
n	z	bgqzjw	bgqznjw
t	b	bcfpnmsx	btcfpnmsx
y	p	rjgpcw	rjgpycw
f	c	jcgptk	jcfgptk
d	f	ftscgm	fdtscgm
u	v	qjzpbrtxfnlv	qjzpbrtxfnlvu
e	m	mgrdhqsv	megrdhqsv
f	z	pkzqn	pkzfqn
p	j	jxlw	jpxlw
f	l	qstwjczflv	qstwjczflfv
k	l	rhwxsl	rhwxslk
e	m	htprmzgk	htprmezgk
q	x	xkdbpl	xqkdbpl
m	f	dfxmqwklvr	dfmxmqwklvr
t	p	jzspcnvq	jzsptcnvq
v	m	dgzsthjfpbmqwrv	dgzsthjfpbmvqwrv
i	s	mvpxsfw	mvpxsifw
u	w	rmws	rmwus
s	f	drcflks	drcfslks
w	w	nrwpv	nrwwpv
k	c	cvmskprb	ckvmskprb
j	m	tckmfdq	tckmjfdq
v	j	ntfmpkgxjlcv	ntfmpkgxjvlcv
b	h	gshcrtz	gshbcrtz
f	n	kgmndp	kgmnfdp
l	t	kfwcvtq	kfwcvtlq
x	m	wtmp	wtmxp
r	z	hkcdpzvnbwj	hkcdpzrvnbwj
d	j	wjqfgpdn	wjdqfgpdn
j	v	vkbmpl	vjkbmpl
y	j	gwcjfm	gwcjyfm
o	l	mblnvc	mblonvc
n	g	qpcmgjdtlz	qpcmgnjdtlz
c	h	bqhflmsrg	bqhcflmsrg
v	p	wqpzndrhf	wqpvzndrhf
q	r	rfxpl	rqfxpl
q	x	gkbdfcmx	gkbdfcmxq
g	d	jghpnsbd	jghpnsbdg
k	v	vhkpswj	vkhkpswj
k	c	vtljqbc	vtljqbck
x	g	lnvkwhgrq	lnvkwhgxrq
a	w	dwvmj	dwavmj
k	v	hkvc	hkvkc
x	n	vkpjtncm	vkpjtnxcm
z	z	zsdflmk	zzsdflmk
r	t	xbhjmzprt	xbhjmzprtr
f	c	qtnjpkcf	qtnjpkcff
f	f	trfc	trffc
w	v	bsvp	bsvwp
e	p	rdvjpxcmbq	rdvjpexcmbq
f	t	qjrtd	qjrtfd
w	m	mfrvb	mwfrvb
v	s	sbnqmjf	svbnqmjf
t	f	nbmxzgcfldjrthsk	nbmxzgcftldjrthsk
h	b	tfknsmbg	tfknsmbhg
i	q	rjgq	rjgqi
b	d	czjxfgbsrdv	czjxfgbsrdbv
b	t	btnzlmc	btbnzlmc
l	s	lqdxshm	lqdxslhm
p	d	kvdq	kvdpq
u	f	mlsnwkbqzxft	mlsnwkbqzxfut
i	w	xwczqhmbfrn	xwiczqhmbfrn
o	q	twpknqlc	twpknqolc
x	p	cpxwblt	cpxxwblt
v	b	bfr	bvfr
w	l	flrqkzd	flwrqkzd
q	p	nphrb	npqhrb
n	v	cvn	cvnn
t	p	dqxkp	dqxkpt
d	j	mvqwxpnkdjbfc	mvqwxpnkdjdbfc
c	p	svpnx	svpcnx
g	k	vdtwkcp	vdtwkgcp
a	n	wbqn	wbqna
d	n	zlpbtn	zlpbtnd
b	d	lwfdqk	lwfdbqk
s	w	wfjcpm	wsfjcpm
d	k	xkjgrblq	xkdjgrblq
g	g	kmqgcbhnr	kmqggcbhnr
s	v	vlhrwptn	vslhrwptn
d	s	srvzmhft	sdrvzmhft
f	m	vqmzfjlntp	vqmfzfjlntp
q	r	rfwkmtz	rqfwkmtz
o	m	msv	mosv
r	h	wdspqnmth	wdspqnmthr
s	j	rfcjhgd	rfcjshgd
w	n	jnkl	jnwkl
p	b	vgpbcnjf	vgpbpcnjf
c	n	ncbr	nccbr
r	m	mzjqrvldk	mrzjqrvldk
n	d	hxlkztfdj	hxlkztfdnj
b	p	prcgkhmbqflsx	pbrcgkhmbqflsx
s	b	hfkb	hfkbs
q	r	czmrjtbq	czmrqjtbq
n	j	xhmrj	xhmrjn
a	w	srwkl	srwakl
r	j	tgwsfxpdlhjvq	tgwsfxpdlhjrvq
r	f	npfg	npfrg
k	m	vpkmwghrsqd	vpkmkwghrsqd
p	m	qmlwvntgj	qmplwvntgj
v	l	zfjlmbpn	zfjlvmbpn
j	h	zhrfgxsvcm	zhjrfgxsvcm
u	k	qrcksd	qrckusd
w	j	zmdhsrpwjq	zmdhsrpwjwq
k	q	fkdcwmrqxvns	fkdcwmrqkxvns
f	n	jmchnfwsrq	jmchnffwsrq
x	l	lhpvbg	lxhpvbg
l	s	txpszrc	txpslzrc
e	b	jmfxwvqspb	jmfxwvqspbe
d	p	zlchbqrptfj	zlchbqrpdtfj
w	g	bjvgnzsw	bjvgwnzsw
o	p	pxcsglb	poxcsglb
m	c	cjgqzmprk	cmjgqzmprk
l	k	nkxptschv	nklxptschv
e	h	jvhkm	jvhekm
v	s	sgwzhnqcm	svgwzhnqcm
t	l	lksdjhznmr	ltksdjhznmr
s	p	jvhwfpxz	jvhwfpsxz
f	k	zsckbvt	zsckfbvt
a	x	xlg	xalg
y	j	scjrqmbk	scjyrqmbk
m	t	tmkzlj	tmmkzlj
s	t	tskdf	tsskdf
a	s	gflckxnpmsvbztrw	gflckxnpmsavbztrw
b	r	hrvsw	hrbvsw
v	j	hcvkxbjltd	hcvkxbjvltd
y	v	qxhmfnvc	qxhmfnvyc
o	z	sfnhpjzmx	sfnhpjzomx
l	w	spwhk	spwlhk
c	k	lgkrzqvcp	lgkcrzqvcp
a	p	fwzblsxphd	fwzblsxpahd
q	n	msknrvpf	msknqrvpf
p	s	nbqrlzhsmw	nbqrlzhspmw
m	j	rxlpj	rxlpjm
a	j	vtsjpqdn	vtsjapqdn
u	n	lrmsjnd	lrmsjnud
w	p	tpml	tpwml
h	k	hmcdrpgkl	hmcdrpgkhl
g	n	wnmgb	wngmgb
u	r	brng	brung
t	z	cknzfmh	cknztfmh
t	k	fckdw	fcktdw
u	p	npzkqbm	npuzkqbm
w	l	jsqxtkl	jsqxtklw
i	s	bjpvnslc	bjpvnsilc
k	n	dpcgbwn	dpcgbwnk
u	m	mtcszx	mutcszx
j	m	kndmlszx	kndmjlszx
m	n	fzmvnbsd	fzmvnmbsd
i	c	nhkqsc	nhkqsci
d	r	phwrcvtbzm	phwrdcvtbzm
h	b	nqrpwvsjhb	nqrpwvsjhbh
y	c	pvhqzck	pvhqzcyk
b	r	sjzlwdnxr	sjzlwdnxrb
k	n	swnrjzqpgt	swnkrjzqpgt
n	q	nmqbtl	nmqnbtl
a	k	xmwhnbglck	xmwhnbglcka
z	p	pth	pzth
s	c	jsdnrhkc	jsdnrhkcs
s	z	rcmndz	rcmndzs
g	t	xdtn	xdtgn
r	q	rchfqtsdn	rchfqrtsdn
b	k	lfzkp	lfzkbp
k	k	qhzrkxlpv	qhzrkkxlpv
b	r	cbrh	cbrbh
g	n	lcntzvgwrj	lcngtzvgwrj
i	c	gqlc	gqlci
f	t	bvtpxgzr	bvtfpxgzr
t	w	grtwsdph	grtwtsdph
s	c	qcrplmnjh	qcsrplmnjh
k	v	vcnmkw	vkcnmkw
g	q	fzwjhqbv	fzwjhqgbv
x	z	gfzxt	gfzxxt
e	s	snk	senk
c	s	smbjzqc	scmbjzqc
n	b	nztbdgkv	nztbndgkv
b	n	ncx	nbcx
v	z	ksgdrnqxjz	ksgdrnqxjzv
f	g	dgjmxk	dgfjmxk
i	j	tcmvzpfjwrgq	tcmvzpfjiwrgq
y	k	xskh	xskyh
r	p	pscgxhfr	prscgxhfr
m	f	fjnwkz	fmjnwkz
j	x	nkxdw	nkxjdw
c	w	bwmrc	bwcmrc
i	n	hlvjwnfps	hlvjwnifps
q	m	flzpvrtmjs	flzpvrtmqjs
l	v	rzdvf	rzdvlf
p	x	klqxn	klqxpn
f	w	fwdxpvq	fwfdxpvq
u	c	wbchlz	wbcuhlz
d	j	sxjvp	sxjdvp
q	l	rpxbwnlhcts	rpxbwnlqhcts
x	s	stl	sxtl
q	p	bdvkqp	bdvkqpq
q	j	mcvbjnhwg	mcvbjqnhwg
a	v	qbrdgwzxmv	qbrdgwzxmva
w	f	xzvcfg	xzvcfwg
v	f	wvgfc	wvgfvc
i	x	qxcdhwfv	qxicdhwfv
p	f	pvfnsmgz	pvfpnsmgz
t	k	pxqrkzt	pxqrktzt
w	f	mtjzpdkgf	mtjzpdkgfw
z	w	jswqlgv	jswzqlgv
f	p	dqpsxzg	dqpfsxzg
v	b	npgckdwb	npgckdwbv
z	b	bjq	bzjq
d	k	pkwnqvcdj	pkdwnqvcdj
h	s	vcmxgswh	vcmxgshwh
h	t	rdcfpt	rdcfpth
n	g	twdvqfgnph	twdvqfgnnph
y	x	zfxqj	zfxyqj
k	c	jgmclw	jgmcklw
j	m	kmhl	kmjhl
t	w	cmskvjdthw	cmskvjdthwt
f	q	czqjbfk	czqfjbfk
b	m	ktgswmvhl	ktgswmbvhl
m	s	tcwgdsn	tcwgdsmn
f	f	xfwk	xffwk
h	w	bwtdk	bwhtdk
o	c	jgbfqvnclwrdzth	jgbfqvncolwrdzth
h	f	gdvtkzfbpr	gdvtkzfhbpr
u	z	wgnqckvzhdm	wgnqckvzuhdm
m	c	fgbjsxhrqc	fgbjsxhrqcm
a	f	bfcrhdzqpstwj	bfacrhdzqpstwj
k	v	fhxqltnbkv	fhxqltnbkvk
a	j	xbkgj	xbkgja
g	b	wrbsfhvl	wrbgsfhvl
f	t	kpshjmrqxtfgwcdb	kpshjmrqxtffgwcdb
w	f	qtphfzrkn	qtphfwzrkn
f	v	fljrhv	fljrhvf
h	x	hsmvx	hsmvxh
r	t	thkvzgqdxc	trhkvzgqdxc
j	l	mlpc	mljpc
m	j	skdczhjnpmb	skdczhjmnpmb
p	r	nghrckswvz	nghrpckswvz
t	l	hptwlm	hptwltm
r	c	kwjdxnc	kwjdxncr
l	h	chsfpkt	chlsfpkt
d	z	bpzrmgqcw	bpzdrmgqcw
e	x	fvtqzjblmxshcrw	fvtqzjblmxeshcrw
b	p	mwfpgtbqrz	mwfpbgtbqrz
y	f	lkxfd	lkxfyd
t	w	xwjt	xwtjt
d	v	hxnrlsvbw	hxnrlsvdbw
d	h	zhfbpq	zhdfbpq
g	t	wbtzf	wbtgzf
w	b	rbznqjc	rbwznqjc
v	l	xflj	xflvj
e	j	crjwfkp	crjewfkp
b	m	nhmksw	nhmbksw
w	x	vzkrsjx	vzkrsjxw
m	q	gwbskvqztxm	gwbskvqmztxm
j	r	qrgszmvj	qrjgszmvj
g	q	wslhqjv	wslhqgjv
c	v	dqtlpvx	dqtlpvcx
v	j	jtcdprhswk	jvtcdprhswk
w	s	lzcqtwdmxs	lzcqtwdmxsw
f	h	clnhwx	clnhfwx
n	c	vqnc	vqncn
x	q	cfvsqkz	cfvsqxkz
n	n	pjvrhswcdqfzn	pjvrhswcdqfznn
c	d	bsdl	bsdcl
d	p	kwpld	kwpdld
f	p	gtp	gtpf
m	h	hcrwv	hmcrwv
e	p	gdpfwjxz	gdpefwjxz
b	c	hcjdplx	hcbjdplx
n	h	sjhfbdlxg	sjhnfbdlxg
l	m	kgmd	kgmld
n	s	tsfnk	tsnfnk
g	n	bnmgsjqdk	bngmgsjqdk
o	w	wcbklshprf	wocbklshprf
v	r	vcdmhnprbzw	vcdmhnprvbzw
e	p	wvsnjlkdp	wvsnjlkdpe
q	w	bwlzgvfpnksrch	bwqlzgvfpnksrch
i	h	kzpdhxf	kzpdhixf
y	c	zwgrc	zwgrcy
e	p	jvxwp	jvxwpe
s	h	zgsvfrxtlh	zgsvfrxtlhs
k	c	lczptvdhwkj	lckzptvdhwkj
u	p	msgqljztcpwxn	msgqljztcpuwxn
k	w	rsfgncpblwt	rsfgncpblwkt
t	b	glcbwfmr	glcbtwfmr
n	n	tnkmcbxvlp	tnnkmcbxvlp
m	m	zbkwmsjh	zbkwmmsjh
q	p	hzpsv	hzpqsv
p	q	gsqfcn	gsqpfcn
o	d	pzvmltdx	pzvmltdox
v	s	shvxjkdc	svhvxjkdc
l	r	jrpxs	jrlpxs
x	v	cdwvhm	cdwvxhm
s	b	rbf	rbsf
u	c	rxnphcd	rxnphcud
t	w	dwcgkxsqtnbjmv	dwtcgkxsqtnbjmv
o	c	xqstchwzf	xqstcohwzf
p	r	qpgxr	qpgxrp
