input1	input2	label
t	jtgbm	Yes
p	txrzgchfqpdkws	Yes
w	bdwl	Yes
t	zjdhqnwkm	No
l	kmgndrcqtb	No
u	gpxcdsl	No
f	bhkqnrmp	No
w	kpwznjcfvx	Yes
e	smxqktdgwvphf	No
f	ftdnbcwq	Yes
y	rjlxktwspdfcz	No
q	sdgqh	Yes
b	bfwdj	Yes
t	tmjsplf	Yes
g	kxrz	No
p	lztnp	Yes
b	kbgjlwrqm	Yes
h	gdbcs	No
t	qsdbwvfrctzh	Yes
e	fwkqlt	No
p	rsvhfx	No
f	xlrtpvmfbz	Yes
a	njhpkzcmbsltd	No
x	hxfjmbg	Yes
b	bqtzdk	Yes
n	lnmqvsk	Yes
c	gpczj	Yes
z	lxvwp	No
f	cjrfqxb	Yes
d	fsmrkbgqh	No
t	fcwqblxz	No
t	ptz	Yes
l	mtzclxpd	Yes
a	rbdw	No
d	cxvndtjzgrpb	Yes
z	dqtpzlms	Yes
c	cjhql	Yes
v	txcz	No
p	fbrp	Yes
g	xgwc	Yes
k	drlnvhck	Yes
m	tzpmj	Yes
g	srfcvdhzb	No
s	swhrg	Yes
h	ltwndpkhfj	Yes
q	xbsqhw	Yes
v	ljvc	Yes
t	xpt	Yes
m	xfcg	No
v	rvxwbcld	Yes
z	ftsvljxwrbpq	No
p	wszp	Yes
h	tdbskr	No
p	cthkmfqnsp	Yes
y	trd	No
n	sjzhnbm	Yes
p	cmpvwsnfz	Yes
g	lwmfbdq	No
r	vktfcbrdlm	Yes
y	vkjbnxr	No
w	hgqjbnmsx	No
m	jghswkbrvq	No
o	lfh	No
a	mxhqv	No
u	rpfwlbtjmhc	No
h	hwdjng	Yes
h	gxpvtqnrhk	Yes
g	vsnblrk	No
o	wkprqfjbxv	No
z	rplwqgxzshtdv	Yes
j	vsrwgjnhmz	Yes
w	tmsbf	No
d	srmdtv	Yes
t	qpgfkjtvwz	Yes
w	hxqjkctn	No
v	fnmxdvlp	Yes
r	lqtrfp	Yes
d	hlfrtwjbx	No
v	gxjpvrhl	Yes
f	hcjvml	No
i	cvslmjgwq	No
t	hxlwm	No
u	lnsf	No
n	rjpxhtns	Yes
x	wmvdxg	Yes
m	bmfxpjhkt	Yes
j	bjkcwhfg	Yes
h	jgnkzsmfp	No
q	qbzdtrkjvcn	Yes
c	nrcxhzqsg	Yes
b	qmtck	No
f	lxbcvktd	No
j	wrvcz	No
d	zvdbxgjm	Yes
j	bjrvqf	Yes
y	jqsnk	No
v	sqhjfgclr	No
t	clsrhbvktmfxz	Yes
y	krngfbl	No
f	mthwgvzsqkp	No
v	shnv	Yes
l	wcrxhvmzdqjfpsb	No
b	nzhwkqsrldxm	No
k	zpwlsntx	No
i	mscnd	No
y	dpbqhgnlczkf	No
b	bmfvkrp	Yes
r	fsrcqvxljk	Yes
z	jrlmnzthxqk	Yes
g	fcpbvg	Yes
e	whkprx	No
j	csfbkzqhmt	No
g	kvmbgrf	Yes
d	vjtplkcw	No
n	hsgdpjcwnblqxkmf	Yes
x	pxv	Yes
w	zhvpwmxq	Yes
u	bzjvgxdmhwt	No
z	tqbj	No
i	wmbc	No
p	zvms	No
h	hzjc	Yes
s	tjsx	Yes
s	pcxqlhkmfw	No
m	wqjlmrkn	Yes
n	ndrgjh	Yes
x	txbzfd	Yes
d	cjmfq	No
l	lgnjpx	Yes
y	gtbrczqp	No
x	jdbfx	Yes
c	bptqhjgrcwfn	Yes
h	jtfdpvh	Yes
s	smnjzpfk	Yes
l	vfdwszjpl	Yes
g	qzbm	No
m	kfvpnhxmcrslwbzgq	Yes
t	snwcdtjxqhzg	Yes
r	gcmtlnv	No
p	hbtdkgrw	No
i	swlgrmk	No
u	tnkj	No
l	jbfnt	No
m	pwlxtgjbk	No
o	cbzpr	No
b	htzlgf	No
r	qxmsbztfr	Yes
g	pqrhfg	Yes
m	gjrmthpc	Yes
e	frbtnvqsm	No
z	hqz	Yes
p	vznhmq	No
z	gmtbfhdrj	No
v	hnqgt	No
s	cmvkswzn	Yes
b	lwbhg	Yes
n	hmpxqvwbn	Yes
g	mdvgxcfn	Yes
l	qbmpwslrxz	Yes
q	tjlgnfkbs	No
y	wjcxbmh	No
r	njmwtr	Yes
x	vxtkzb	Yes
z	rmkcw	No
x	bxg	Yes
k	fjdlksr	Yes
q	bqhjmlxzpgt	Yes
v	xhvfbszlm	Yes
n	gdcmwht	No
j	tbhsjxg	Yes
t	mkgrzfd	No
i	cfgljwdh	No
x	btjcsvxm	Yes
l	rljdtc	Yes
v	rvzxwcdbnq	Yes
j	gjvncdfrqt	Yes
r	rwcz	Yes
f	bscmdrxfqk	Yes
m	jwrtqmbs	Yes
w	vbdlw	Yes
x	vrbtfgxhjm	Yes
e	htdkxqrblvnpj	No
b	nzwsrbxhtjmvf	Yes
g	lwcmdqjrk	No
t	zxhkmgwdc	No
x	spnjqx	Yes
h	vkhlsmt	Yes
h	cfthxnlrg	Yes
v	qcrzpjwdft	No
k	rwkvjzpg	Yes
g	jtmg	Yes
k	nxzfbh	No
v	bndfwv	Yes
d	gdnbs	Yes
c	nfqtzpgkc	Yes
e	htkbfpswzj	No
l	lcjxnmbrszd	Yes
o	tvwjc	No
x	wxfqnhr	Yes
w	bvfxtkqmw	Yes
x	xvwhscrlmg	Yes
f	wgqxlzdtrfps	Yes
v	khxclg	No
j	fnwljkpxb	Yes
u	rbhpwkmx	No
i	kfznwlpt	No
r	rqkxtn	Yes
r	gkcmvdwztlxr	Yes
h	vqnk	No
i	msfdrkjvgwz	No
b	wbrcsh	Yes
f	hprgxbv	No
n	vjkps	No
d	pkdwxsf	Yes
z	bpcsmjgn	No
r	mktrgzfwhb	Yes
n	bpjc	No
u	kwmgjxbvh	No
q	jghstqzrvnl	Yes
p	fprdq	Yes
v	kvrpznh	Yes
v	qnlmbszg	No
o	blgxqnr	No
v	cxjsmkfbdz	No
m	hdfjzwvmkqgrl	Yes
u	mwjntb	No
f	fjsqplrb	Yes
t	tlpd	Yes
s	lcpsnd	Yes
j	drwxjtgzv	Yes
f	hqmxtzpd	No
f	clgv	No
r	crsd	Yes
p	lhjfpx	Yes
x	vlpkcmr	No
j	fqtnhjkcv	Yes
y	tplvbwdk	No
i	fzjpst	No
h	bfrvqn	No
f	tfq	Yes
f	gjpmrc	No
l	qwxlfhgj	Yes
x	njrs	No
k	szgtlk	Yes
j	jhqdztx	Yes
h	bcl	No
s	npjwtsvz	Yes
e	vtcwxndfz	No
z	lmfzvns	Yes
d	cbwhrqmln	No
w	xhrwfczg	Yes
t	gklsnbw	No
t	wbvkzctjhqfspm	Yes
j	vsncjpdxz	Yes
t	mhbn	No
n	zvwknxs	Yes
y	crzqtwpjvk	No
b	tcdbjnrx	Yes
p	tndjgsrmbqlcxk	No
d	grwkvj	No
s	vgcjpsbxlk	Yes
w	lznpdbxt	No
s	wmdjncv	No
c	nfhmsgvqkdw	No
w	wbqzmlfxrj	Yes
c	zcgfmn	Yes
t	dxltng	Yes
r	ptzbrcmn	Yes
i	dmnptw	No
d	cwkgpzlrh	No
b	pzjbkcf	Yes
j	zfmbr	No
i	jbqmg	No
f	nbsqzrlcwg	No
w	vfqjxg	No
n	lmcn	Yes
h	dxqsfh	Yes
x	sxrtnp	Yes
d	hfcmpnsdlj	Yes
b	nxbpcjm	Yes
i	wndkvhglbjmz	No
j	nchjvlmp	Yes
m	kfmhj	Yes
o	xsfpcqtkz	No
z	rhptsz	Yes
r	jxnlgmzrvf	Yes
w	xwjvdzhq	Yes
r	bzkwchgstpr	Yes
t	tcfbzmqr	Yes
d	mjqrkv	No
k	lhqfdwgksxtb	Yes
h	btdsqkhxj	Yes
q	vwcmlhzg	No
l	bjgcvfl	Yes
t	zmfrxgp	No
a	drjpxlwmt	No
t	qgzr	No
r	klghxdt	No
m	krjzfbvs	No
t	cbqtjnl	Yes
g	xnjwzhctrbfdgsqkmlpv	Yes
r	rtwk	Yes
w	qztbjphmsf	No
h	gcptdqn	No
k	qfh	No
z	hrlz	Yes
b	sqczm	No
o	ntdrxsg	No
r	jbzpcvsln	No
i	bzrmqn	No
b	mxchzj	No
m	mckpdfgszw	Yes
p	hsxjbrkfgd	No
p	xtgpjw	Yes
v	rvmqzg	Yes
t	fwlvdz	No
r	vcnfrxtbz	Yes
d	ldqzmjf	Yes
t	ndscrhpz	No
t	vmtdqlgxkp	Yes
c	vdg	No
f	hsmbtrngwpdl	No
r	wfpgzlqcshb	No
z	jpltfswqc	No
w	wzfpjrtdg	Yes
v	xfbsjdc	No
l	xdpcml	Yes
h	fbjm	No
p	wfdv	No
u	mxdqphj	No
x	fpchgbkdtq	No
z	tzsbkc	Yes
z	zvjclfw	Yes
b	vnlqxpr	No
c	dzqwsmjp	No
w	zsrnpwgqtl	Yes
o	xdbrwz	No
r	zqrdn	Yes
s	tjzbgc	No
v	wqkczxnsbr	No
p	qxpmnk	Yes
j	qxwfkdltjc	Yes
n	lxfvmq	No
j	jtgcm	Yes
c	mfsvwq	No
a	znx	No
b	xcsh	No
z	spgvwjf	No
s	zgtrjldkb	No
i	xzcqdtklfwvbj	No
s	lrxch	No
g	tsjkg	Yes
j	whtmgxq	No
j	ntgfsvhpwmrz	No
h	tmchfv	Yes
j	rntlgxbfdpmw	No
w	wvdmlq	Yes
y	kqsmhbzt	No
r	jtvdpksxm	No
z	jrqdgsp	No
n	bdzpnljfvm	Yes
f	grvldchnwxtj	No
d	crtfzjvhlxb	No
c	xbplgj	No
r	gqkjbr	Yes
h	xhpjgksvwm	Yes
h	xtkqrv	No
t	txwqzj	Yes
u	mnbdwv	No
c	qbslz	No
b	xfdbn	Yes
w	crfslw	Yes
u	wsrljxqgbhd	No
z	lzxrwsv	Yes
k	jqvtxzpwndcflksmbgr	Yes
j	zwrmbkq	No
b	cxmglw	No
p	hnzvwgpqj	Yes
x	rvxqhwgjbtk	Yes
x	drpmxv	Yes
c	fksbnmvdtqwh	No
m	tsgdmvz	Yes
s	dnzkgmq	No
v	twpgsrf	No
s	crgvkdbs	Yes
u	cxkqbvt	No
g	gfxmtzwd	Yes
n	brfnwqgtpklx	Yes
e	zkqfjmxl	No
d	sjxrfmptkh	No
c	hkvstwcz	Yes
q	fjqwskg	Yes
g	cdxzg	Yes
b	pwjlds	No
v	fjr	No
u	clrjhkmgf	No
w	cmgxk	No
o	jgvzk	No
f	pvbtxwjlcgkrfn	Yes
s	cpbfqdst	Yes
d	hztvrxnk	No
b	pnhwgqkmf	No
w	dctjznmrsh	No
i	chdqjz	No
f	txcwdkqszhpg	No
n	szdqpjnxg	Yes
l	srmqzbnkftxgc	No
b	dkfrcvmzwbt	Yes
v	cwvxhjtkl	Yes
f	hfqpjkvc	Yes
x	gsmfxbqr	Yes
w	qltfgdrzphv	No
w	nfsxtlkrmj	No
t	brkfchtdmqnv	Yes
r	rlqmtwbc	Yes
x	gjktbw	No
w	brwg	Yes
e	sxqpkbrltznfchvg	No
x	btqxwjhpgm	Yes
k	qbfwgjvtlkpc	Yes
x	tbxwhkzgrn	Yes
b	qprfb	Yes
t	brwvgqsmx	No
v	glxjhc	No
n	gsfxn	Yes
r	lpbrqxhg	Yes
m	pbrcqdflh	No
z	hkpxdz	Yes
t	szwnmtd	Yes
a	nhrxwgvf	No
h	cmfsbr	No
s	pnrvhksfz	Yes
k	zvlcbp	No
p	xsn	No
b	kdwgtjzpv	No
o	txhlvm	No
n	xnrwg	Yes
k	mfkxwst	Yes
v	xkqzpv	Yes
h	rvjhl	Yes
a	mkhsvtzjwd	No
c	fdcpxbvlnrmwg	Yes
t	hvbmt	Yes
j	tlcbqgnszk	No
i	kdvqfr	No
w	gtncvlm	No
u	vswmktzd	No
g	cglfdh	Yes
z	msdgk	No
y	hkcmwxnr	No
v	qzmxgjwt	No
b	bwtfm	Yes
t	mhfwcrgdjt	Yes
p	jqgndmvkrcw	No
h	qxvn	No
w	rkpjdnwhglz	Yes
z	dzvtwxgs	Yes
c	xqvl	No
f	vdflmjxbt	Yes
w	plbgqznkmwc	Yes
z	mzgtcqds	Yes
u	dxlghwkmns	No
d	npdgjl	Yes
s	bwnjlmtghs	Yes
z	dcvhgfrtpnxq	No
e	pqwzdhbx	No
u	djtsrf	No
b	vhldpjqks	No
p	spqwn	Yes
s	lxfqmcpvh	No
g	nprcmtgbd	Yes
e	tdnwvqzhs	No
m	qsknf	No
z	nzqhwxvr	Yes
m	gcwpdnft	No
f	wvldcfnprj	Yes
j	lqxpzrgvwts	No
b	npkbmrxzl	Yes
u	qskcnmgdwrf	No
d	blxqpcfgwk	No
s	mwql	No
r	hsqpwlr	Yes
h	nhtkjq	Yes
d	pfjkxvz	No
j	hjwpvmcngs	Yes
t	rhpw	No
d	ghp	No
f	hbszn	No
s	nqmjkr	No
e	gflr	No
u	lgr	No
a	wgtlk	No
c	qgvcn	Yes
r	sngcqljbrxd	Yes
m	hcswgzlf	No
y	mjdsxbcwht	No
p	mdpcbklrx	Yes
h	lqstvhk	Yes
r	fkmlgrsdt	Yes
r	wrxztdlnc	Yes
a	bwpjtnr	No
s	jsqfh	Yes
z	zlknpghcmvx	Yes
u	gqfj	No
v	mzrqdkgvwjclfp	Yes
x	xfmcsg	Yes
l	rwsdht	No
l	nlpkqwm	Yes
u	vtqkxfl	No
j	chbnjglsw	Yes
f	zbnrxsfw	Yes
x	kmxqj	Yes
s	vmls	Yes
r	gqxnzfjsk	No
k	zvxbqsp	No
m	xljhr	No
i	xdjrcpmb	No
n	ptfxwnscjvbg	Yes
v	snkhjqm	No
z	bhzkljw	Yes
p	cdsrbwtzmj	No
f	hvrkts	No
z	pslbmjx	No
q	vwcflsrn	No
d	vkbrntqmlcg	No
z	rxbstnkv	No
x	znmscfvrbt	No
v	vsbdgtlxhwf	Yes
a	hxszncqgr	No
m	djvhwscn	No
v	pzqrbjfkhn	No
c	dsbnpgcq	Yes
c	dvnkx	No
k	ljmb	No
d	bcrzlxk	No
r	bvmdk	No
v	mcvgphzrsj	Yes
j	jtqp	Yes
l	jvcxnhg	No
w	bwskmjtdz	Yes
x	kjscpnqdgmlwbvh	No
l	zwjvkbpqfcdt	No
h	flhqd	Yes
w	psbw	Yes
u	flstqb	No
h	krmwgvfp	No
f	hbsnc	No
u	lqjhxzrfkn	No
k	hvrxkgq	Yes
u	cxprhwlf	No
p	fcthsk	No
q	bqskplrg	Yes
s	swxj	Yes
s	qxnpkhrb	No
a	bkzjwf	No
i	szhdrf	No
c	cwrdz	Yes
w	vnljtpfm	No
s	mcx	No
i	lkbvzhns	No
m	zrpvmx	Yes
d	wbgdhxcs	Yes
i	rdpmq	No
j	tcgh	No
o	ndtkphvfrmsqbjl	No
f	hgjzbr	No
u	jgvbhwk	No
f	wnxzhkdflbgpt	Yes
b	pbztj	Yes
g	qgbzfjwd	Yes
v	jsqcwdfx	No
j	pcjhgv	Yes
r	blct	No
f	kshngf	Yes
e	qbglxmsntd	No
q	wzxphgvbtckjfd	No
t	hfgsvqwxk	No
t	pfrwtzmv	Yes
y	mlkzphs	No
r	mvsn	No
l	gxtq	No
c	rtlhczkgjnxf	Yes
b	zndvjklw	No
f	rxbkl	No
o	mlfvgzs	No
e	nqltcbwpk	No
t	dhfmnlw	No
n	lxkpj	No
j	sdkvwq	No
x	fgsv	No
q	dhzctq	Yes
h	btzh	Yes
f	hsqfvng	Yes
j	nzcxbr	No
d	lxgfhvb	No
q	ztlx	No
l	vzcjnblswqp	Yes
m	qknmlg	Yes
r	xprzfs	Yes
j	jtdnc	Yes
n	vhkncqmdz	Yes
a	npmldkjvs	No
j	hcmwsjgvtq	Yes
c	vqrcb	Yes
g	cmgldvk	Yes
d	wdhmstc	Yes
c	qsgrfcmlw	Yes
r	qkfmxvzn	No
l	nxvbmsj	No
q	jkqr	Yes
s	trzswm	Yes
x	qwhxslgd	Yes
o	zwxkgq	No
e	vzrn	No
d	blsgvd	Yes
u	nsxd	No
n	zpfxqwcljs	No
a	fnjdsxhkv	No
n	sdrqjntm	Yes
y	njkrxqdhp	No
j	qlknf	No
e	gpvjmsl	No
y	rtqxckpb	No
h	nztpk	No
s	cszxg	Yes
v	mcsh	No
u	mnzg	No
t	gvzrwmtf	Yes
y	jhxwblz	No
q	fksvhxqcl	Yes
c	ntjpkml	No
g	gncwzmsjpvd	Yes
x	lvxcgdwfp	Yes
t	tmldv	Yes
d	mltvnsqdbzcx	Yes
h	znrvfmqtpw	No
m	gtbsfmlz	Yes
j	dsjkxwg	Yes
g	pzjw	No
u	pjgkn	No
m	kwxfjgthpm	Yes
s	skql	Yes
s	zmsdgt	Yes
x	xjnsmp	Yes
l	ksptnfl	Yes
l	qmvpl	Yes
b	hbdl	Yes
m	mzlxjptf	Yes
c	pvqjclxz	Yes
h	hbpjmrf	Yes
w	bnjwpg	Yes
l	kwnlsx	Yes
v	dqxgkvzb	Yes
s	slgb	Yes
j	hcwfvzdrpjl	Yes
q	rqlspj	Yes
m	mrlxs	Yes
t	fsgcmhwzdvqt	Yes
x	dvrmbsjzcwngp	No
n	rqvwlgp	No
m	kpqnxwtf	No
r	hlrwzkvq	Yes
t	ltkbz	Yes
e	kdvmwfg	No
g	jfmbph	No
n	gvbxh	No
z	rdvxc	No
p	qpmrfwxjln	Yes
i	nljqmwgzrvk	No
c	plcxtd	Yes
g	jdhtlsnzkw	No
m	vdzwnxhcq	No
p	wdlfzvgj	No
j	jgwbd	Yes
u	snq	No
t	xflgrctn	Yes
x	cxktpqv	Yes
w	mclnh	No
r	twpcfrlbx	Yes
x	wszt	No
g	tcgrhjkplndq	Yes
o	mtcjwvhr	No
n	plzxbht	No
m	dxjcqkpflvhs	No
f	dfsbrtgzn	Yes
u	tmqlcxwd	No
u	fqlwxhzbr	No
q	jdhxspqt	Yes
o	xqkd	No
v	hvmlksc	Yes
z	dwmlrgqch	No
f	zmqnfvk	Yes
g	cjhbpw	No
s	kdwmvnjx	No
x	khqzgnbm	No
i	wnhtqgsxfrk	No
d	lhvst	No
j	wjqrp	Yes
l	rnlgksqpx	Yes
h	xwvzjqfshgnr	Yes
n	dlznjx	Yes
d	fmcq	No
b	vjbn	Yes
e	gtdzcvkmwhl	No
a	rzwltnskm	No
k	wdrzthp	No
j	mpqdfsjh	Yes
j	kwnzq	No
u	mrwlf	No
d	mpzsqfbx	No
j	xnfsjbzcm	Yes
b	rtdhxbvcgql	Yes
a	glphnbzrtdq	No
l	kbwcpxdm	No
e	xkjgnqpdz	No
v	fltrgwxq	No
u	qrglwnhbvkxcpzmdf	No
m	rxzblmgvf	Yes
v	vhflr	Yes
o	dsljkvx	No
s	nxbr	No
q	ctrwqsj	Yes
k	cjgfbnmdst	No
k	zjhdgtkxrnq	Yes
e	gbfkl	No
q	pkrnxmwljfzts	No
d	mwndptcxk	Yes
d	smgxhkpfv	No
l	ktcnvd	No
k	lxfdnkq	Yes
p	frvxbc	No
b	pngcz	No
q	jwtzchpkrvq	Yes
g	xtkwp	No
a	gxlbmvtfjr	No
b	xdkplthb	Yes
c	kpxwc	Yes
z	wlgvp	No
t	nrmwsj	No
b	dkrnvs	No
y	fxpqjlrhkm	No
r	tpqcb	No
z	pvhwnrgtf	No
m	trzjplv	No
f	grkdlxh	No
g	kbqtcs	No
p	tgpzqkv	Yes
p	gjdrskqflxpch	Yes
x	srgpvfdbh	No
k	bdxqv	No
i	hrmvt	No
n	qrnm	Yes
e	pfxkmbdlvw	No
f	wvxfcrb	Yes
q	vmdtk	No
t	sbpnfjm	No
u	qwnkgjd	No
m	rgfsx	No
h	bmptsfx	No
s	mkjpxt	No
a	hvzrf	No
w	ktjmxbr	No
j	gxqtjpn	Yes
y	mtgbwzxcq	No
v	cwjzgmn	No
u	nqzpwbtmdjxcshkf	No
r	frc	Yes
f	vzqm	No
z	wrvdz	Yes
v	phxvtmrk	Yes
f	pbqnwgklvzf	Yes
z	ljz	Yes
c	wbtdq	No
k	jlxzc	No
e	srl	No
z	tpvzb	Yes
m	scqtdxk	No
p	gprfhdn	Yes
j	qcnjth	Yes
c	chqtgf	Yes
l	nvkmhqbxpf	No
b	jwzcqkt	No
l	xrbdjcz	No
h	vrnqkdzplcs	No
f	ztbx	No
f	bqxzdtg	No
n	pfbrhtkmvq	No
k	pqmjkbnf	Yes
b	kpbjfdxhqzm	Yes
m	gsthrxw	No
h	ntwlfxvhkpdgc	Yes
b	pfrmhdbncz	Yes
d	snwbrkqghmpx	No
w	cxktvjmlnfw	Yes
x	zwqngs	No
u	kmsvcjndhlqt	No
n	lzvkwfdxhgmr	No
k	nhkcxv	Yes
v	jlgqhtcwbzx	No
l	jblsr	Yes
h	nxqvjw	No
e	gdmtxknjplh	No
d	hvxflbcws	No
h	vhxtrm	Yes
l	sbfkl	Yes
j	cfwjvrbn	Yes
f	zjxhmqsgcb	No
z	zfpgbtdw	Yes
z	qfzr	Yes
f	tbc	No
z	xszn	Yes
m	qgc	No
g	hljxnvq	No
q	dsprw	No
c	vkrzp	No
u	mvfpslhckndz	No
m	hwjzsxkcnmf	Yes
h	nrlvwzhd	Yes
g	wrlkthnzgm	Yes
r	fdnxrvg	Yes
i	xdsbnfzp	No
j	jrnmkg	Yes
v	cxprghstmlbn	No
p	svnkb	No
e	bdjgzqtnfs	No
n	zjlpv	No
x	nqsdgpk	No
l	zlcgfk	Yes
d	fmbcrn	No
s	bcdm	No
d	kdlmzq	Yes
m	qdcjbhzgmltsw	Yes
o	cgjhqmzt	No
l	clghmk	Yes
y	hrvmnkwpf	No
o	pzkcfjgx	No
p	jbszf	No
b	wtgjqsc	No
f	lspzcdnqmh	No
d	vksghqnpmxtf	No
a	rwlhk	No
t	lbskwmrdhjnx	No
v	qsdvnj	Yes
c	gznrfxctj	Yes
z	nmrslj	No
l	lbjz	Yes
n	fbxlcr	No
j	jwgcdlzpts	Yes
n	bhpgwn	Yes
l	vphdcfz	No
e	gldrhmpxsq	No
y	ftxprsbdkn	No
u	mklfhrcj	No
p	rxwskhbtq	No
b	mstqbxjzfcdn	Yes
x	xwdbpklsz	Yes
n	zgs	No
f	cvfj	Yes
c	ghbzrcp	Yes
p	gksxmfncplq	Yes
p	fwz	No
r	zqmrfbxg	Yes
k	kfjxqvszg	Yes
p	pwrvbzxj	Yes
s	mnljqcxk	No
h	ktznl	No
e	xhvfcztlnb	No
t	xnmtlcb	Yes
l	mbsrtgpdfznkcqx	No
n	tpnwcrk	Yes
l	tpkgswzlxb	Yes
x	hvnxlbjspzt	Yes
m	vhfrwx	No
a	lscfmnzpbdrxth	No
x	lgjkmx	Yes
w	bxfjdlgnthksvmcz	No
c	fpzvbdghstjnlqwmcrk	Yes
i	kpldhts	No
d	qrbgpztlfmdj	Yes
n	rnpxk	Yes
d	zmlcdbwp	Yes
j	nfjzhs	Yes
h	hmjw	Yes
e	qrckvxpg	No
p	lztdrgmhjx	No
x	nlgvrbjs	No
s	ctsnmgvrbj	Yes
w	qlnfk	No
h	fpcdbh	Yes
o	lmfzxdj	No
t	ftnmlzkgsdp	Yes
y	xjgndq	No
l	prtcdfbhgqj	No
c	hltsqzngxkb	No
u	qvgbs	No
f	rjgf	Yes
d	qcgvmnjrfdlz	Yes
d	lhfwvcj	No
h	lbr	No
m	glsv	No
d	mjtgscd	Yes
t	lftsp	Yes
j	rstcmfq	No
z	mqnz	Yes
x	zxpswh	Yes
e	hjzsvg	No
p	knbpfzjt	Yes
c	bwzcvfn	Yes
s	sdr	Yes
b	gkbvx	Yes
f	nrxzflcpmwktjqb	Yes
d	vkdszw	Yes
f	rqcgnzsv	No
i	gnjqzxbvf	No
y	dpgnrwcmh	No
l	jfgszxtqnh	No
z	nkhtbs	No
p	ndfcblph	Yes
c	lhcsrf	Yes
l	rtbjxpl	Yes
t	bmnvcjp	No
h	frhdckv	Yes
e	lvkfzwp	No
k	rmkbsnxgv	Yes
j	bzpxnl	No
a	jmqdxnzhbl	No
g	khgldq	Yes
l	nldkvth	Yes
s	dsqmvln	Yes
t	qsvpnhx	No
i	bzmfvhxtl	No
d	xnrdvjl	Yes
n	kzdcb	No
w	bdrxpl	No
b	bnjktchsqvgrp	Yes
r	hvwxdr	Yes
j	mxgsn	No
g	xlbswtnrq	No
v	jpdbth	No
r	rkqcdxgp	Yes
j	tcrpfvknx	No
k	kzbwv	Yes
r	dtrmzq	Yes
g	dhwngpck	Yes
x	fwzhpqgn	No
u	bzmcpvgj	No
u	bfjhsrwg	No
d	lbkgzm	No
v	vkxlm	Yes
s	cbrm	No
b	tvmb	Yes
w	xwfgh	Yes
v	dcbpgvzhqlk	Yes
n	gwkdcsjrtfv	No
s	pvfdsxct	Yes
p	tfswpxd	Yes
l	jcvdlmt	Yes
t	dtgr	Yes
k	tgwnzqsb	No
p	ngrm	No
g	bqg	Yes
q	nftqhr	Yes
f	plmbcfdtn	Yes
l	lhnp	Yes
h	grnfk	No
n	srzcvn	Yes
v	kvlnd	Yes
f	bjdgpmcslnz	No
w	dwqvhcxgz	Yes
p	pbtc	Yes
v	nfj	No
v	grxptjql	No
c	tzsvcqdrnmgjlbwxfh	Yes
j	htlqvpnfcbdj	Yes
w	jwgdcs	Yes
u	wxjh	No
d	clhgbkzxd	Yes
f	kjrcvzbmsqnt	No
g	crgzbmhlfw	Yes
v	zbkvq	Yes
w	kqbrs	No
d	rqfmbd	Yes
b	nrkbvsm	Yes
x	fzhlxdvm	Yes
o	mkgvjft	No
k	tbsprkx	Yes
m	hbm	Yes
a	pjmsdl	No
m	stmh	Yes
b	bpcjrv	Yes
l	wpgbhvcjrn	No
g	zpchn	No
v	rdvsxq	Yes
d	wmnd	Yes
l	lngcvwhdbpr	Yes
h	bpfwmqdvhjt	Yes
s	kmbpzjnscvf	Yes
f	htqsglcfn	Yes
a	dglcwnrb	No
k	dbngfjps	No
v	zvflmhrnc	Yes
r	pvfhcztjsgnld	No
h	flndbkmg	No
a	pfdnqw	No
a	pnkjvxthbfq	No
r	jqnpbckf	No
c	fbmdc	Yes
f	crphnwq	No
i	dqvrmnfc	No
k	nkthrqf	Yes
u	vsqhgljwtb	No
e	hkqcxn	No
l	qhdrjspv	No
s	pxjwhfsrv	Yes
s	dvqm	No
m	gfhtrwmq	Yes
v	xsjdlc	No
f	kfqzmlrg	Yes
h	hnkdfs	Yes
x	cgftpkbhn	No
v	pmftjlhcnrsqgk	No
s	kts	Yes
j	rnmk	No
g	gwx	Yes
c	cpgqmhkr	Yes
z	xzvqflbjs	Yes
y	brgvqk	No
z	rzbvpscxfw	Yes
z	pjsqrnc	No
l	zprjbwlcf	Yes
o	zvqjspxkwhfb	No
o	jcvpsbmxkf	No
m	hqptzw	No
s	jpkdsxb	Yes
i	phldkzmqjgtf	No
l	hnl	Yes
v	szhwxtmlnfpdbkv	Yes
s	vwpxhdsbmk	Yes
t	bpgcrwj	No
o	snfqmd	No
z	tmwjvzrp	Yes
x	xkmnvjc	Yes
k	zhjpbws	No
f	vmlw	No
g	khwldfmzsx	No
h	jvnzxgh	Yes
s	jgwcfqptz	No
e	rzbslmkcngtdh	No
g	mcvgkbqfjdtlphw	Yes
n	hbcqfdlmgz	No
m	nlzwdrqbskhv	No
r	wmvlghqstfr	Yes
v	tqbgjpvhr	Yes
s	fkrlpnjzdxg	No
h	bwfdvjtmxh	Yes
m	ghnmkwc	Yes
c	cdmfwj	Yes
k	xbnm	No
x	zhkfwpbsd	No
r	nvzlsdkt	No
b	lbztmjh	Yes
t	zfvpwsmb	No
g	gkxpvwf	Yes
j	sgljbtrmw	Yes
f	pgxfk	Yes
z	pctnzd	Yes
f	xnbzgqmcvjl	No
g	dhqtfgnmjl	Yes
i	rqpbzvfljkxcd	No
j	wrfsznv	No
d	gqvnjszbmpt	No
h	glfs	No
d	vcrjwl	No
t	mqftrkxsl	Yes
o	thjbckmvxwl	No
s	jknshprzdmg	Yes
