input1	input2	label
v	jbhxfvg	jbhxfg
m	qvmpxf	qvpxf
j	jtpslkvrgfc	tpslkvrgfc
z	zjnl	jnl
x	jmtpvxhwzg	jmtpvhwzg
m	rfpjnmwd	rfpjnwd
f	rtgvf	rtgv
n	zdnwkh	zdwkh
x	xgmk	gmk
q	fcpq	fcp
z	rnlzfshvd	rnlfshvd
x	shfkx	shfk
c	cjpbf	jpbf
r	gsdtrm	gsdtm
v	vjkwsdt	jkwsdt
c	hjvnxfmpc	hjvnxfmp
v	gmhqzksv	gmhqzks
c	rpjtwcskn	rpjtwskn
g	dqgjbx	dqjbx
b	fbwkpc	fwkpc
p	rtspw	rtsw
x	xbhrj	bhrj
p	fxbklsmp	fxbklsm
w	hcvnwpbjg	hcvnpbjg
w	ztcwrlspv	ztcrlspv
h	shdm	sdm
b	qlktngmvjb	qlktngmvj
x	pmkcxr	pmkcr
r	mbrtdwqh	mbtdwqh
v	dxbvjpzr	dxbjpzr
p	pklqs	klqs
z	lkgtbzsn	lkgtbsn
f	lpmdfq	lpmdq
c	ltcprwkbsghf	ltprwkbsghf
b	hmbf	hmf
j	ljdwzh	ldwzh
m	mfdbcl	fdbcl
s	lxsdfj	lxdfj
f	fxvzpkn	xvzpkn
b	fpzhbd	fpzhd
h	wrcjvkh	wrcjvk
z	gzr	gr
k	jlvgkrcw	jlvgrcw
h	pgvbjhnk	pgvbjnk
r	crhfsg	chfsg
c	jqnpcv	jqnpv
d	sbqpwdvtc	sbqpwvtc
x	ncslkwxhz	ncslkwhz
r	bfrn	bfn
z	vbxznkcjw	vbxnkcjw
r	jmndrsx	jmndsx
s	kxhvsjql	kxhvjql
p	qdblnrmwtzpj	qdblnrmwtzj
p	kxprn	kxrn
z	lzjwdxq	ljwdxq
t	tprm	prm
c	rdnskqvmgjbzcl	rdnskqvmgjbzl
c	tfxzhcbp	tfxzhbp
m	kltpnwfgmdjx	kltpnwfgdjx
b	ncrmplvqbz	ncrmplvqz
s	vscpbf	vcpbf
z	knvzplh	knvplh
k	szxvpflk	szxvpfl
j	zjcwdxrq	zcwdxrq
h	hszpfrq	szpfrq
p	ftgcpmvl	ftgcmvl
h	hnb	nb
f	ndbvf	ndbv
s	zcxkmhspgwf	zcxkmhpgwf
v	vzln	zln
q	smq	sm
k	rvcwnqgpk	rvcwnqgp
m	xzmwslr	xzwslr
s	gsznrlcj	gznrlcj
h	nwcspbhj	nwcspbj
j	jrlgpxn	rlgpxn
k	kpfjlw	pfjlw
n	nsgjr	sgjr
m	gpnlsmr	gpnlsr
l	pmldxcg	pmdxcg
k	hnxpfqtkgw	hnxpfqtgw
r	nqdkzlwpmrb	nqdkzlwpmb
l	msjlp	msjp
r	rlhsjkpgw	lhsjkpgw
w	wmxnhrplzd	mxnhrplzd
s	msdbjhkxf	mdbjhkxf
k	qtjkgdnlzv	qtjgdnlzv
b	dbhqclvz	dhqclvz
n	vlwngjh	vlwgjh
w	wfkrvp	fkrvp
k	ksbf	sbf
g	gkfqbwcvmzh	kfqbwcvmzh
b	cbhxqglrv	chxqglrv
k	fhqzwmpk	fhqzwmp
x	kmslpfnvjhx	kmslpfnvjh
l	cjxfgnhlrvb	cjxfgnhrvb
g	hngjzws	hnjzws
f	sgfhjncb	sghjncb
f	dfzhmnqw	dzhmnqw
k	kgzwtb	gzwtb
f	tjrfz	tjrz
r	vcntrzp	vcntzp
q	mqtnhgkjdcsz	mtnhgkjdcsz
x	vxzgwnq	vzgwnq
z	xzdmls	xdmls
s	kvfwtsmgz	kvfwtmgz
k	snktd	sntd
q	csqtf	cstf
q	cnsqzbv	cnszbv
k	xlgcpkvh	xlgcpvh
k	qhfxskcm	qhfxscm
s	phflsqxn	phflqxn
z	sdpkmjhz	sdpkmjh
h	vpdhn	vpdn
c	bqnsgtvckm	bqnsgtvkm
h	xpzlhk	xpzlk
l	njrlq	njrq
j	qrkxj	qrkx
d	rbldgzkfh	rblgzkfh
j	skcxmjzn	skcxmzn
w	kpwncdz	kpncdz
j	jrthgs	rthgs
g	txmgl	txml
q	hcqwgt	hcwgt
v	mhbzvt	mhbzt
s	wrfhbsg	wrfhbg
w	rfvwcm	rfvcm
s	lvhsqxb	lvhqxb
n	mspqrztnjlhw	mspqrztjlhw
x	qxns	qns
r	zqgrwlmxbdc	zqgwlmxbdc
d	ksdblzrfpnjh	ksblzrfpnjh
f	dfbxnl	dbxnl
m	ncbmlk	ncblk
j	bhcpqjvd	bhcpqvd
s	hnstfg	hntfg
m	rbsdxvhmgpj	rbsdxvhgpj
g	fqhvnglt	fqhvnlt
p	ljdpmbkxs	ljdmbkxs
r	prvbmgw	pvbmgw
b	bgfnhc	gfnhc
v	stpvrdfbg	stprdfbg
b	fbzgs	fzgs
m	dxvnckqfjblm	dxvnckqfjbl
r	dkjhr	dkjh
n	hxlsfn	hxlsf
k	vmcflqk	vmcflq
g	zcgv	zcv
r	wlsrxcnkmp	wlsxcnkmp
c	hjctgrq	hjtgrq
l	lhfqbp	hfqbp
q	gknqp	gknp
l	jkvrndlpzq	jkvrndpzq
k	khtl	htl
k	rkfvx	rfvx
d	pgdsl	pgsl
q	bdqzjnpkl	bdzjnpkl
t	kdzt	kdz
j	mpktjh	mpkth
d	hbmdflxzqvns	hbmflxzqvns
c	bnsqlc	bnsql
t	dkhrfltg	dkhrflg
w	jkzwmtfhl	jkzmtfhl
r	xqldrztvsb	xqldztvsb
w	thwjbzx	thjbzx
q	gqjzp	gjzp
m	jzkngrwxmv	jzkngrwxv
k	lkh	lh
t	zptxjc	zpxjc
q	bswjdhzqtfnkv	bswjdhztfnkv
d	xjqvrd	xjqvr
v	cvtlxjzsm	ctlxjzsm
w	mrckzfxtpwgq	mrckzfxtpgq
h	bhg	bg
d	wtdgh	wtgh
j	pfsrtgjh	pfsrtgh
c	qzclxvphb	qzlxvphb
c	qpzct	qpzt
g	ntwgcrqf	ntwcrqf
n	jqpnlmdzgw	jqplmdzgw
t	gkhqcfltn	gkhqcfln
q	lgqr	lgr
p	ghlp	ghl
p	hwzpd	hwzd
v	rpzckfvqb	rpzckfqb
z	wzgrl	wgrl
k	gzfckpmw	gzfcpmw
h	mgrpwqkjsh	mgrpwqkjs
b	lbk	lk
f	qlfx	qlx
r	lmjr	lmj
r	wgrntcdblfp	wgntcdblfp
s	nscd	ncd
j	mrgzpjdhnvk	mrgzpdhnvk
s	sdcgb	dcgb
s	tsw	tw
r	hrz	hz
k	qbtzxk	qbtzx
j	jkp	kp
t	ptvhfb	pvhfb
x	vxm	vm
d	blrmzdpfqtvcwks	blrmzpfqtvcwks
t	hxgstfdplbnj	hxgsfdplbnj
s	splbfxng	plbfxng
n	dnrwczsk	drwczsk
k	jklht	jlht
m	pdnwrfml	pdnwrfl
t	lqtfwmc	lqfwmc
d	sfgdtn	sfgtn
k	ftgxspbzwkl	ftgxspbzwl
g	gmbcz	mbcz
h	jpnfdxhqm	jpnfdxqm
h	grjvch	grjvc
k	sczgxqrbkhdwtj	sczgxqrbhdwtj
l	xljr	xjr
r	rqwzgpf	qwzgpf
z	zgqkvw	gqkvw
q	ldtqgbk	ldtgbk
d	xjzbdqvcs	xjzbqvcs
w	jcwrp	jcrp
g	gxcmtz	xcmtz
p	qxcpfvw	qxcfvw
j	gjzdtf	gzdtf
c	cgfbk	gfbk
g	nvskhtxpg	nvskhtxp
w	fhwncvd	fhncvd
v	qbpnzvxtj	qbpnzxtj
d	pvdjk	pvjk
q	bwqjr	bwjr
n	cvxlrjwfgnkqs	cvxlrjwfgkqs
j	jkr	kr
x	frtlxqv	frtlqv
d	dcm	cm
j	jtqshwznxv	tqshwznxv
d	vkgdnm	vkgnm
v	fvrg	frg
d	dgrn	grn
n	rhknsv	rhksv
z	jgmfstzpcrd	jgmfstpcrd
z	jzlkhmfrpgv	jlkhmfrpgv
g	dgtjlrc	dtjlrc
c	ctlvh	tlvh
h	bwhqk	bwqk
h	sbhpftvm	sbpftvm
k	bgvjwfrqk	bgvjwfrq
f	bpdfzwstkv	bpdzwstkv
f	mtslwfz	mtslwz
p	pmrqz	mrqz
j	rtnhzjxdg	rtnhzxdg
p	bkctgp	bkctg
d	dhqf	hqf
w	bzvsldwrjp	bzvsldrjp
m	shkzgxrmp	shkzgxrp
h	mkghnxvtprwz	mkgnxvtprwz
b	djthnbzqkr	djthnzqkr
n	nvsdrfg	vsdrfg
k	kswrpld	swrpld
d	qjvd	qjv
t	bktgnhwjx	bkgnhwjx
b	dvkxmblj	dvkxmlj
r	dfsktcmprlbvg	dfsktcmplbvg
t	mqgdtfvznpbh	mqgdfvznpbh
h	qpkhtcgz	qpktcgz
h	kbhmj	kbmj
m	bsmhdngf	bshdngf
b	dbmnhltf	dmnhltf
j	nbj	nb
b	blcq	lcq
x	xhzlv	hzlv
l	xclghz	xcghz
t	wjnrfmt	wjnrfm
m	chmldzg	chldzg
p	rfwzqslbph	rfwzqslbh
v	svkl	skl
d	dplzwrsk	plzwrsk
r	hjrkpznl	hjkpznl
w	gpscmw	gpscm
g	zgrdsknjfqpm	zrdsknjfqpm
m	rbxchzm	rbxchz
s	trcsdjl	trcdjl
m	qhjxm	qhjx
q	wqpgndtjk	wpgndtjk
g	gtdbxpw	tdbxpw
v	jpnv	jpn
t	tbwgq	bwgq
v	ktcjnbv	ktcjnb
r	rzgm	zgm
l	vwlcqd	vwcqd
s	ghxsd	ghxd
w	pwhzfdrqxj	phzfdrqxj
n	ntq	tq
b	mcgxzjbrwh	mcgxzjrwh
g	rcngzsmktf	rcnzsmktf
m	mslgjzh	slgjzh
w	jxvwtn	jxvtn
v	gvmlwztnqkfjcb	gmlwztnqkfjcb
w	ltdfhw	ltdfh
c	tphmgxbwdc	tphmgxbwd
l	jqkrdbpcxtmgl	jqkrdbpcxtmg
h	mzpvhkwc	mzpvkwc
s	kqsr	kqr
x	vwtzskfmxqrgjp	vwtzskfmqrgjp
b	bgkm	gkm
k	kqtxg	qtxg
r	cjzxknlrsdmq	cjzxknlsdmq
p	qfgdp	qfgd
s	jsvmq	jvmq
j	smfhrnjxg	smfhrnxg
w	pzkwdfq	pzkdfq
x	gfcbknwxhrs	gfcbknwhrs
x	lgmrxdcb	lgmrdcb
c	csflj	sflj
d	xbchd	xbch
g	skgcznh	skcznh
x	htgrxnkfsj	htgrnkfsj
t	clqmhtkx	clqmhkx
r	kxtrnlhz	kxtnlhz
b	qptdvmwbx	qptdvmwx
h	stnhkbf	stnkbf
m	mqjbntgk	qjbntgk
m	mqxhz	qxhz
c	qsrwjcb	qsrwjb
x	fcrxsg	fcrsg
f	jdqnptkf	jdqnptk
r	jrvwpdc	jvwpdc
g	jcgbfnqsth	jcbfnqsth
b	fthjxsmqb	fthjxsmq
z	gjzlcp	gjlcp
m	lmswqpdbnrkcz	lswqpdbnrkcz
q	fvqj	fvj
j	dvgzjxn	dvgzxn
g	vwfmgxqb	vwfmxqb
q	qzwg	zwg
w	krwpnm	krpnm
j	vjxq	vxq
w	zwgjlxsnb	zgjlxsnb
n	nfztwr	fztwr
s	jlds	jld
j	fjzklnrtms	fzklnrtms
v	cbhnfv	cbhnf
t	rtmcszb	rmcszb
g	pglstn	plstn
h	sxhbrt	sxbrt
g	qglv	qlv
f	lzxjf	lzxj
m	mrxv	rxv
t	stwvnd	swvnd
n	rtjxlmvn	rtjxlmv
w	sbcdwmvt	sbcdmvt
n	hnrdf	hrdf
p	rtvgpzn	rtvgzn
h	bhpkzmc	bpkzmc
v	mdbvwx	mdbwx
m	rsmzchfbq	rszchfbq
n	vpnf	vpf
v	vhckls	hckls
n	xbvsgwdqhjnk	xbvsgwdqhjk
r	rbhzw	bhzw
c	nchq	nhq
b	jqgbvcnr	jqgvcnr
w	xmcsbw	xmcsb
f	qjvbftd	qjvbtd
r	hmjdlr	hmjdl
h	blhs	bls
p	plm	lm
v	rvq	rq
n	nvqhwxsbl	vqhwxsbl
h	jtnzfvkwh	jtnzfvkw
w	nwprs	nprs
r	nztqdjwpgrb	nztqdjwpgb
d	wvzldgt	wvzlgt
h	bzhg	bzg
q	jrwsgqtdlz	jrwsgtdlz
d	gvfbtdmlhxj	gvfbtmlhxj
b	nbmvw	nmvw
m	mztdn	ztdn
f	jkzprf	jkzpr
x	mdsgprnxv	mdsgprnv
k	jnkmd	jnmd
j	xnkhj	xnkh
h	dzcpjstwmh	dzcpjstwm
n	ngmkrlf	gmkrlf
k	kdmfgvz	dmfgvz
j	ncfstwqjhrd	ncfstwqhrd
f	nfpbz	npbz
g	kfwpjbmhgn	kfwpjbmhn
b	bwgsk	wgsk
k	qkrvxn	qrvxn
q	srqlxzc	srlxzc
k	wfkv	wfv
h	dxqghmcfrk	dxqgmcfrk
w	vslwgrhkc	vslgrhkc
c	vqgnctjwh	vqgntjwh
q	qbsrc	bsrc
v	rdvg	rdg
w	gwv	gv
b	gfvxbljtw	gfvxljtw
v	vgbdzwrl	gbdzwrl
x	fxqrgcz	fqrgcz
k	nmgk	nmg
f	psxvfwtrq	psxvwtrq
r	vrtnfksdl	vtnfksdl
g	gzr	zr
j	cvhzjn	cvhzn
n	gjdswlnc	gjdswlc
l	zljdqkcvr	zjdqkcvr
c	nmrwctlx	nmrwtlx
q	nshlxgcwqf	nshlxgcwf
j	jwpgd	wpgd
p	gslp	gsl
f	bgfwmqrx	bgwmqrx
j	hscj	hsc
b	rwfmkb	rwfmk
r	vbwjxqfcdrl	vbwjxqfcdl
j	jfcwsv	fcwsv
l	jcshmzfpdtklwx	jcshmzfpdtkwx
d	dwbqtmxr	wbqtmxr
s	wtsbj	wtbj
k	xsvlkhjmt	xsvlhjmt
h	phdzljftv	pdzljftv
x	hldtpxw	hldtpw
w	tswrzq	tsrzq
m	dntxmjc	dntxjc
x	jpbgxcs	jpbgcs
f	prgfvmwljznhqtcx	prgvmwljznhqtcx
z	wbgmzdhfx	wbgmdhfx
x	jxfnc	jfnc
x	xmnbz	mnbz
h	zbgxqthdl	zbgxqtdl
g	kcgfnq	kcfnq
f	tnfbq	tnbq
x	sjrklxh	sjrklh
k	qxstzlkg	qxstzlg
f	prbfvz	prbvz
p	mvndfpt	mvndft
l	cvpl	cvp
b	smbhxdtr	smhxdtr
s	xkrlhpvqmdjsf	xkrlhpvqmdjf
m	cqnprmh	cqnprh
t	lgnvtj	lgnvj
x	plzgqrvkcmhfxt	plzgqrvkcmhft
q	mrnpq	mrnp
g	xmkvzqhgj	xmkvzqhj
v	lwchvpd	lwchpd
d	dpklxv	pklxv
b	mqxfwsgdbvlk	mqxfwsgdvlk
f	dcfv	dcv
b	kgmfnwplctb	kgmfnwplct
v	zcjrlwnv	zcjrlwn
q	nftzqhg	nftzhg
n	kqdhnwf	kqdhwf
j	jghrqsz	ghrqsz
m	npmdhkq	npdhkq
t	hxtsjkf	hxsjkf
c	jhsvdmkxwfzc	jhsvdmkxwfz
w	xwjchbmzdl	xjchbmzdl
l	fnltc	fntc
m	qpbmxv	qpbxv
s	qgtzksrw	qgtzkrw
z	tnprdvqxz	tnprdvqx
l	bdlrk	bdrk
b	cpmztb	cpmzt
w	jdsbmwrqfplh	jdsbmrqfplh
b	bmqpkzsr	mqpkzsr
k	sbpmkt	sbpmt
j	mntjrdg	mntrdg
v	ntxwsvzr	ntxwszr
f	rzsfqld	rzsqld
g	jrfsgw	jrfsw
m	zmkxd	zkxd
s	vxs	vx
m	wvhmznk	wvhznk
m	dlsmhvgrwq	dlshvgrwq
j	ckqrmfjp	ckqrmfp
b	bvjqpm	vjqpm
h	pxzwhrstq	pxzwrstq
j	mnjh	mnh
v	vbzxn	bzxn
b	dzb	dz
d	qhkdr	qhkr
t	vzbkfqrxtd	vzbkfqrxd
f	fcrm	crm
l	lsfjvcd	sfjvcd
v	mctjfhv	mctjfh
x	mcdtxngrwq	mcdtngrwq
x	dhnmgzxrlfqsc	dhnmgzrlfqsc
r	xlsr	xls
c	vjhxcprdn	vjhxprdn
d	zlqjckrhdwgvp	zlqjckrhwgvp
k	twzhkdqbcv	twzhdqbcv
j	zjfvcd	zfvcd
b	gqvmcpb	gqvmcp
v	qfcjv	qfcj
g	rxchdvg	rxchdv
t	glwt	glw
d	zvshtdlfkp	zvshtlfkp
h	rsph	rsp
c	lwdtsgmfcv	lwdtsgmfv
t	grdbfzkt	grdbfzk
m	qvgm	qvg
z	szjl	sjl
j	bvpntgjmq	bvpntgmq
d	fbndh	fbnh
q	jcmhpqx	jcmhpx
v	vmth	mth
g	fgtbp	ftbp
j	bmvfrltzgwhnjsdc	bmvfrltzgwhnsdc
l	mwqkvnlbpx	mwqkvnbpx
v	rdhjwvqzntp	rdhjwqzntp
f	gltwpbfjqc	gltwpbjqc
z	hpzftl	hpftl
w	tfjvczmw	tfjvczm
t	pbgtljdrh	pbgljdrh
d	rqvmgtskd	rqvmgtsk
n	hnmlf	hmlf
p	fspj	fsj
t	tvhgpm	vhgpm
c	sfcmvrqgwx	sfmvrqgwx
n	pnqvm	pqvm
t	mstdcvw	msdcvw
t	ltpz	lpz
s	cxqshtdj	cxqhtdj
p	xpbmk	xbmk
j	cmpgrjvqb	cmpgrvqb
g	tqvbgcfld	tqvbcfld
s	bsxcng	bxcng
h	jhgv	jgv
j	vjlcsptzw	vlcsptzw
r	chsdfklr	chsdfkl
p	thmvp	thmv
h	jhpmkb	jpmkb
j	hcsfqtj	hcsfqt
g	jgkfzq	jkfzq
g	mfng	mfn
g	mwqbstkgvpd	mwqbstkvpd
q	qwxjsbc	wxjsbc
w	mcvlwg	mcvlg
f	kpdfzbjqr	kpdzbjqr
k	zndsrgjkwc	zndsrgjwc
n	xbrvnkj	xbrvkj
f	vfr	vr
m	blgkdncm	blgkdnc
g	lckmhsbjvg	lckmhsbjv
m	spfnxmqgb	spfnxqgb
f	sztqwjlvmfn	sztqwjlvmn
h	qmhls	qmls
h	qzlrcdvphx	qzlrcdvpx
v	rbvtqhdjks	rbtqhdjks
k	zkjt	zjt
n	zmbrpwnk	zmbrpwk
p	gfcnkzlp	gfcnkzl
z	pzsnkwcgm	psnkwcgm
t	dfnprkt	dfnprk
x	ncwxtzrgmblj	ncwtzrgmblj
s	cxblskt	cxblkt
k	knbslx	nbslx
g	fqvxhgljrt	fqvxhljrt
l	blhsgq	bhsgq
b	fqbxv	fqxv
s	lthcvfskwb	lthcvfkwb
j	jdch	dch
g	hjxgnsfk	hjxnsfk
q	qmd	md
r	krmgsvhl	kmgsvhl
x	kbgx	kbg
g	glk	lk
l	xsmlg	xsmg
b	hbnwsxv	hnwsxv
q	khrgbqmvw	khrgbmvw
g	frshdbtxzg	frshdbtxz
t	whjfkctd	whjfkcd
w	wtznk	tznk
d	gfjdq	gfjq
s	scpxtrfq	cpxtrfq
z	vpczhf	vpchf
v	tdvfbhlrjx	tdfbhlrjx
m	mzqpnj	zqpnj
b	pzrsqbt	pzrsqt
p	lqwpzghmv	lqwzghmv
x	jtvfhzgdnxc	jtvfhzgdnc
z	znkdjqcvt	nkdjqcvt
b	bdfxcmslp	dfxcmslp
q	djbqxkh	djbxkh
d	pxdtc	pxtc
t	rgblnzdmwt	rgblnzdmw
s	scmvztq	cmvztq
d	hjbdt	hjbt
j	jlp	lp
p	hpbwx	hbwx
m	sgpkzm	sgpkz
x	fvjdknxh	fvjdknh
f	dqwcgnfmt	dqwcgnmt
b	tchfb	tchf
c	clzp	lzp
m	ztkmfsrbv	ztkfsrbv
r	rmlcnjqhtpdk	mlcnjqhtpdk
m	nlkm	nlk
l	qzvlsr	qzvsr
h	hwqrsntkzj	wqrsntkzj
j	ckjn	ckn
h	nhcmfv	ncmfv
w	cwztgx	cztgx
l	ctjkhmlbq	ctjkhmbq
j	vjkg	vkg
p	dbvpzw	dbvzw
w	xtnjvqhlw	xtnjvqhl
h	dhxvscpl	dxvscpl
j	jtlxhc	tlxhc
v	vmtf	mtf
b	zklcnsbrw	zklcnsrw
q	cqrxpzjvlnsd	crxpzjvlnsd
l	lksxmt	ksxmt
t	lctzhfj	lczhfj
b	vfgdpqmrtbj	vfgdpqmrtj
v	qrxzmvjh	qrxzmjh
g	gzkv	zkv
m	mgtb	gtb
w	nrzw	nrz
z	dwlkxzqh	dwlkxqh
v	bvhzcrj	bhzcrj
p	jprbcwt	jrbcwt
h	vwhbxqplgdc	vwbxqplgdc
j	gnhlsprwjf	gnhlsprwf
p	tjxkqpgdr	tjxkqgdr
c	ljctpv	ljtpv
w	wvhbkdrc	vhbkdrc
p	wcpdjx	wcdjx
w	sdwhbn	sdhbn
p	prhsf	rhsf
l	lmrf	mrf
l	zpgnvtqflx	zpgnvtqfx
n	nvdp	vdp
x	tdphxjcnl	tdphjcnl
c	bzvrkdxc	bzvrkdx
k	pkgfzlc	pgfzlc
q	qzfxmw	zfxmw
l	rlwqg	rwqg
b	cbqhrx	cqhrx
r	gdr	gd
k	vztk	vzt
m	mglvktq	glvktq
s	fgwsckbjx	fgwckbjx
d	vqlcsbfd	vqlcsbf
d	dmbjqz	mbjqz
l	fqkblztxgp	fqkbztxgp
c	sctgp	stgp
t	rkbpzvtn	rkbpzvn
p	hvcpkwzxjd	hvckwzxjd
b	jfbcqrw	jfcqrw
g	ghstc	hstc
x	xrlwgmvnfzh	rlwgmvnfzh
w	wjn	jn
r	zhsqnjwltbfr	zhsqnjwltbf
x	jpxvsd	jpvsd
c	lnpwhcdgj	lnpwhdgj
m	wscjdvmt	wscjdvt
l	lckg	ckg
d	xdcghvr	xcghvr
c	wkbc	wkb
t	pjt	pj
h	qhlz	qlz
x	vwxzmrfslqncht	vwzmrfslqncht
j	ckzbjhp	ckzbhp
f	lgvrndqmfxp	lgvrndqmxp
g	zgmtlsvq	zmtlsvq
z	pxkmznhtcjs	pxkmnhtcjs
q	gfvwqjx	gfvwjx
b	zgwbv	zgwv
q	psgtbvcq	psgtbvc
v	psmrfcvg	psmrfcg
t	tsrqcjm	srqcjm
j	wjx	wx
w	xwcg	xcg
s	kcdsjnh	kcdjnh
p	xpndjszhbl	xndjszhbl
q	hxcqn	hxcn
s	fvsncdgt	fvncdgt
p	npcgml	ncgml
w	lbkjwzvn	lbkjzvn
x	jsxbdvq	jsbdvq
m	gwtmnb	gwtnb
r	htzxqgrjbmp	htzxqgjbmp
h	bcxhv	bcxv
t	zndftsmcg	zndfsmcg
k	dlbk	dlb
z	gnqkztphbm	gnqktphbm
n	ncwq	cwq
r	lrzjmwh	lzjmwh
p	qpvz	qvz
k	pkf	pf
w	zkwq	zkq
p	jxpch	jxch
q	tblvmqdg	tblvmdg
d	dwcnmbqkjlr	wcnmbqkjlr
c	zcf	zf
p	bwpsmgfjtv	bwsmgfjtv
n	fstnx	fstx
b	qhgtrmxnbdwz	qhgtrmxndwz
p	sklnpqmh	sklnqmh
z	xqz	xq
w	zfnvqwkb	zfnvqkb
q	jrqgfcvsnmwk	jrgfcvsnmwk
m	mvcnl	vcnl
j	qvjzkfdbn	qvzkfdbn
l	gnxsjlrvm	gnxsjrvm
f	htdzmlwfc	htdzmlwc
w	klfrbngwtshv	klfrbngtshv
h	cnqvfdtpjlrgzxsmhbk	cnqvfdtpjlrgzxsmbk
q	qmwpsz	mwpsz
b	wbvclpmj	wvclpmj
q	qxpnbvdh	xpnbvdh
x	xczwgrlvbdsfjq	czwgrlvbdsfjq
n	nvdpxkgs	vdpxkgs
c	sxkhpcdfvn	sxkhpdfvn
s	mhsb	mhb
r	crs	cs
k	grkcb	grcb
n	tpwjnc	tpwjc
j	djk	dk
d	hdmprfn	hmprfn
b	bnctwmpdg	nctwmpdg
f	nfdwkbhtvg	ndwkbhtvg
t	xct	xc
h	drmwqchk	drmwqck
x	bhcrkmtglpnxs	bhcrkmtglpns
h	hbdrpqvnz	bdrpqvnz
d	xwfbthd	xwfbth
n	hbrnxvf	hbrxvf
n	rjszng	rjszg
g	twjgznhlcb	twjznhlcb
p	mrhwvzlpxc	mrhwvzlxc
m	pxhcgm	pxhcg
n	dbcnt	dbct
b	grndzqbx	grndzqx
f	pfzgbxhd	pzgbxhd
s	srhx	rhx
d	dpnsj	pnsj
x	cgzhvjx	cgzhvj
r	cqknmrd	cqknmd
n	xtzmbsnvqh	xtzmbsvqh
f	blnhkjswtcgqfpdm	blnhkjswtcgqpdm
f	tgfrjsx	tgrjsx
g	lzrfgnvqctwhmsbd	lzrfnvqctwhmsbd
v	gfjv	gfj
v	vpfjkqzs	pfjkqzs
j	cvdfsjpn	cvdfspn
p	xdwsvkhpr	xdwsvkhr
s	bwtfspcmjqdh	bwtfpcmjqdh
g	qcgjw	qcjw
g	sgzdbvj	szdbvj
h	hbfldcjvt	bfldcjvt
t	gztrqlmhj	gzrqlmhj
q	kxqlfrzjwpbtds	kxlfrzjwpbtds
d	lpmd	lpm
l	bwlg	bwg
m	mgxdvzfj	gxdvzfj
d	jwxfcd	jwxfc
t	tklr	klr
c	bpvtkzcwxl	bpvtkzwxl
g	fnmlhpkczgtv	fnmlhpkcztv
b	bgtfpnv	gtfpnv
v	knpgrwfsmqv	knpgrwfsmq
b	gxbmknt	gxmknt
k	kdbs	dbs
t	qfszgmtjkwpn	qfszgmjkwpn
r	mjsrkvbglq	mjskvbglq
s	msvxcrwjlk	mvxcrwjlk
x	qxgnsm	qgnsm
k	rqdgwkv	rqdgwv
g	zcmg	zcm
d	rjdtkl	rjtkl
k	swlkvx	swlvx
l	jrgblw	jrgbw
f	crbqptxjf	crbqptxj
c	grpzhnqcs	grpzhnqs
g	gdpzs	dpzs
m	qcnmlvbx	qcnlvbx
b	wpszcmthbn	wpszcmthn
s	kvns	kvn
k	gtqkfbxvw	gtqfbxvw
m	ndmrzptv	ndrzptv
q	nhkwqjrtlpfc	nhkwjrtlpfc
g	gszcbj	szcbj
v	djv	dj
j	zqrfbdj	zqrfbd
w	qxwb	qxb
x	gzsbldkxcwvfnjp	gzsbldkcwvfnjp
q	gpdq	gpd
l	lkj	kj
b	vljbx	vljx
c	fpkcnh	fpknh
q	xmwtqcd	xmwtcd
n	dchn	dch
q	vwkq	vwk
h	tghwzfvpsd	tgwzfvpsd
k	gvwjrckm	gvwjrcm
g	ngbswh	nbswh
k	sbkfzptqlmwnxghj	sbfzptqlmwnxghj
h	qxlbjdhkg	qxlbjdkg
x	wkqblhxmt	wkqblhmt
c	mcrkf	mrkf
w	wpk	pk
k	jkvx	jvx
f	hxmfszrn	hxmszrn
p	qrkzcjpsxf	qrkzcjsxf
f	fcvwxpjzlts	cvwxpjzlts
t	vpgjt	vpgj
b	jvbqmz	jvqmz
s	msdtv	mdtv
r	dfmzxvrw	dfmzxvw
x	bxhtqcwfz	bhtqcwfz
r	sgdrk	sgdk
n	gmzpsn	gmzps
v	mtv	mt
b	wvnqbt	wvnqt
q	vnsqwjdc	vnswjdc
x	tfxjsn	tfjsn
r	vdzr	vdz
w	fxzcjwgl	fxzcjgl
k	jgzqpks	jgzqps
n	ngjmbqlpczr	gjmbqlpczr
k	hmgcsdbqfkvp	hmgcsdbqfvp
v	wrxjphfcmv	wrxjphfcm
n	ngx	gx
r	bfprkjwdh	bfpkjwdh
x	bqptfx	bqptf
p	kpt	kt
h	jgpkzthwm	jgpkztwm
b	nkgqbtfcwzp	nkgqtfcwzp
j	gfjxwz	gfxwz
t	qdcfbnvmpgltzj	qdcfbnvmpglzj
v	vzgxqbrdk	zgxqbrdk
d	jhqdlkntx	jhqlkntx
l	xrlmkt	xrmkt
l	jlbpr	jbpr
s	cpzfsdmt	cpzfdmt
f	rqhsfz	rqhsz
w	mbhwkspn	mbhkspn
d	qlwrdj	qlwrj
c	dzchtxp	dzhtxp
f	fwbglzsr	wbglzsr
j	pqfdchjsrbm	pqfdchsrbm
b	nshvbwprm	nshvwprm
n	clxkbtvjqn	clxkbtvjq
h	thjc	tjc
x	cxrms	crms
m	vdnktmx	vdnktx
