input1	input2	input3	label
q	f	tmqz	tmfz
c	w	qtxdrjcpz	qtxdrjwpz
x	i	jfrnxcz	jfrnicz
b	m	pzwrbtl	pzwrmtl
b	z	tvjskfmqlbgd	tvjskfmqlzgd
x	g	znprqltx	znprqltg
m	r	gmltc	grltc
z	l	tlrpcgz	tlrpcgl
c	d	shpckjv	shpdkjv
z	o	lvjpgmwrzqft	lvjpgmwroqft
q	y	vqmpz	vympz
f	j	hqvfnb	hqvjnb
g	y	mkcg	mkcy
j	o	wsjnv	wsonv
q	h	qnb	hnb
x	u	sjdkvnpgwhxfq	sjdkvnpgwhufq
r	m	szdrvjbq	szdmvjbq
b	h	chpdznbfx	chpdznhfx
n	j	fqhnkr	fqhjkr
w	j	czkvwn	czkvjn
m	l	hctfm	hctfl
z	r	tsmvcfnz	tsmvcfnr
z	l	pxfz	pxfl
h	v	hpnjm	vpnjm
q	a	rqbljv	rabljv
n	a	nwsgdhxb	awsgdhxb
s	k	psgjnzb	pkgjnzb
p	u	pxsjnwfhqdkcr	uxsjnwfhqdkcr
g	v	gplhdk	vplhdk
j	r	nrjwhbkdxqcz	nrrwhbkdxqcz
m	t	jmzxc	jtzxc
v	j	nlvpktqcb	nljpktqcb
g	g	lgcftdb	lgcftdb
x	h	pkgxnfr	pkghnfr
z	u	ztx	utx
j	a	bhjvxgm	bhavxgm
k	t	xlkfpmrhjgv	xltfpmrhjgv
g	w	gcl	wcl
k	r	msfzcxhwjk	msfzcxhwjr
z	o	cftlz	cftlo
w	g	wmxhzkqcp	gmxhzkqcp
p	a	phlcvbmts	ahlcvbmts
g	c	fdgmj	fdcmj
p	v	phcs	vhcs
z	g	kzrp	kgrp
f	m	tmvxhnfc	tmvxhnmc
z	e	sqfmjcbklpdxwzgrt	sqfmjcbklpdxwegrt
k	f	wrkcvtb	wrfcvtb
c	s	lzqcp	lzqsp
s	i	hmfsdw	hmfidw
b	r	dwnfbsv	dwnfrsv
q	s	mqsdbl	mssdbl
l	h	lbnw	hbnw
k	v	nbwkhx	nbwvhx
s	i	zjkldms	zjkldmi
b	p	bpcrhznvdfm	ppcrhznvdfm
r	n	fmrc	fmnc
l	a	hdmlspfb	hdmaspfb
n	b	dnbtk	dbbtk
m	b	bmgh	bbgh
x	r	hszcnprvlxq	hszcnprvlrq
t	o	tvwbpg	ovwbpg
j	k	sgjpzmvc	sgkpzmvc
x	k	brxhmj	brkhmj
t	d	qtcspw	qdcspw
n	f	mxrjcng	mxrjcfg
v	d	gvjkcdmn	gdjkcdmn
j	h	vqjg	vqhg
z	x	dxpwktmzl	dxpwktmxl
q	q	qfxkwr	qfxkwr
z	c	ncswtzb	ncswtcb
n	u	bjnlsdrtwq	bjulsdrtwq
v	h	wqsdfhvlpk	wqsdfhhlpk
f	l	xlfp	xllp
n	j	hxlsrn	hxlsrj
r	g	xrtld	xgtld
b	a	vmrbcfknplx	vmracfknplx
n	a	jxrftzqnmkgs	jxrftzqamkgs
n	l	fgwjnx	fgwjlx
v	u	lcxvnjqm	lcxunjqm
s	i	nvwlsrg	nvwlirg
r	w	nrpjhfwqcslm	nwpjhfwqcslm
n	n	dnjlrh	dnjlrh
j	a	jsr	asr
w	b	mpjlcvdbwrkg	mpjlcvdbbrkg
c	v	vcwp	vvwp
v	w	wntdvkls	wntdwkls
k	k	rvsklzw	rvsklzw
j	a	jpvmr	apvmr
j	z	dbjt	dbzt
c	w	lgncrmqpwv	lgnwrmqpwv
v	j	rtvdqszwkfm	rtjdqszwkfm
c	i	fxvhwcsnl	fxvhwisnl
k	h	rckwvbpdfqz	rchwvbpdfqz
j	v	ptwzmcjvxs	ptwzmcvvxs
p	g	cpg	cgg
v	a	mhzxvnj	mhzxanj
c	u	pdcgkn	pdugkn
s	y	pjdsc	pjdyc
h	l	kbdjshg	kbdjslg
q	f	tqvmrs	tfvmrs
h	k	hqbxwcmrjkvz	kqbxwcmrjkvz
r	w	gjr	gjw
v	y	vktmlpsw	yktmlpsw
n	a	npdfk	apdfk
m	m	dwmnpflvzbx	dwmnpflvzbx
c	t	hqjwcsbdx	hqjwtsbdx
g	x	dqnzftsgcj	dqnzftsxcj
r	g	jrqdszfb	jgqdszfb
x	q	kwxsjqfvpt	kwqsjqfvpt
b	u	pqdkjszrbv	pqdkjszruv
d	z	cmqkwhjd	cmqkwhjz
r	i	qfjr	qfji
b	e	dptsxzkbf	dptsxzkef
p	x	xpsm	xxsm
q	r	xqcl	xrcl
n	u	qrtndbs	qrtudbs
j	s	tqsljxcwpgz	tqslsxcwpgz
l	u	sjldcbfn	sjudcbfn
n	e	hnjlkwzqgpr	hejlkwzqgpr
g	e	gxmvjbrtq	exmvjbrtq
f	c	wnvrhkfpmdxqc	wnvrhkcpmdxqc
w	l	csrwfkmj	csrlfkmj
j	r	clvhkj	clvhkr
q	s	mqtcbgv	mstcbgv
l	p	vwqhtlz	vwqhtpz
v	h	rhndpgvjq	rhndpghjq
m	k	mhqgptwcbkr	khqgptwcbkr
p	o	bghp	bgho
t	n	jdsltkhv	jdslnkhv
c	z	zmtcv	zmtzv
j	q	bqjxvzclnmk	bqqxvzclnmk
p	h	msprvdwqh	mshrvdwqh
k	x	kgmltqrs	xgmltqrs
c	u	nqxzhc	nqxzhu
b	t	lbxpgnhtszj	ltxpgnhtszj
z	q	zcjfndtp	qcjfndtp
h	e	wxfgqvhs	wxfgqves
z	i	jnqrfthbczpm	jnqrfthbcipm
t	p	kcvwzt	kcvwzp
r	x	cmpzxkr	cmpzxkx
n	j	rjdhbswfpln	rjdhbswfplj
s	u	dgmvksw	dgmvkuw
v	q	tvhfngm	tqhfngm
c	u	smdcgbrljz	smdugbrljz
v	n	jnvf	jnnf
n	k	fcqnwkrgz	fcqkwkrgz
j	m	fjqsnc	fmqsnc
z	e	tlsjnkzpr	tlsjnkepr
c	v	sdjhnfqwcx	sdjhnfqwvx
k	r	vhck	vhcr
s	x	tzbxgcsdpfwr	tzbxgcxdpfwr
c	v	mlcqs	mlvqs
s	d	dfsmzhgqtb	dfdmzhgqtb
p	a	hprlgnjd	harlgnjd
k	q	nvkwqdp	nvqwqdp
v	c	gzmfvhrqdcwx	gzmfchrqdcwx
d	z	sdnztjxgbkfr	sznztjxgbkfr
x	z	zdmfvxlc	zdmfvzlc
g	x	kglx	kxlx
p	b	nbfwhkxp	nbfwhkxb
g	z	tlbzwxfckg	tlbzwxfckz
p	h	hcjpsnfw	hcjhsnfw
f	w	chwfrnsxlzp	chwwrnsxlzp
k	v	lvqbk	lvqbv
w	c	wdhgb	cdhgb
v	m	klwzsbdvrj	klwzsbdmrj
l	i	ptjlk	ptjik
d	l	kznfmdtcsl	kznfmltcsl
x	c	bndkrfxpl	bndkrfcpl
c	o	wbnckhdt	wbnokhdt
j	g	qljt	qlgt
b	q	mbpvlsfzdqt	mqpvlsfzdqt
q	y	fqj	fyj
d	e	sxwldqb	sxwleqb
r	s	cshnrw	cshnsw
h	s	jwbkhqplc	jwbksqplc
r	b	zrhcxsn	zbhcxsn
t	w	pfktwjmq	pfkwwjmq
q	f	fhvwqxjd	fhvwfxjd
l	l	hstklxf	hstklxf
m	t	nmfgw	ntfgw
t	e	trfwjbh	erfwjbh
q	k	xvbq	xvbk
t	z	vmtgkcf	vmzgkcf
s	e	wzhsdt	wzhedt
c	a	cpnbmhxr	apnbmhxr
s	l	czdsp	czdlp
g	x	srxg	srxx
d	z	tmbgjsxvrqdp	tmbgjsxvrqzp
j	t	jnwb	tnwb
q	y	tcbfnqwlk	tcbfnywlk
c	d	cbl	dbl
k	r	nqxskwgd	nqxsrwgd
p	t	tflkjrcdp	tflkjrcdt
z	z	tzsm	tzsm
q	e	qtkzwgjxmh	etkzwgjxmh
x	c	lxjsgk	lcjsgk
q	q	ngqzhfk	ngqzhfk
t	n	thfxc	nhfxc
c	u	ktlwsnc	ktlwsnu
b	p	cgkfwbn	cgkfwpn
q	b	fvtqwsklbmjrdc	fvtbwsklbmjrdc
k	j	vqhzkjns	vqhzjjns
g	n	nwhpmgvzq	nwhpmnvzq
v	c	gvqlsxzr	gcqlsxzr
t	b	blkvfgtjr	blkvfgbjr
g	k	mkzspghq	mkzspkhq
k	l	lzxcbkdwm	lzxcbldwm
g	b	gbxh	bbxh
d	d	dtbrh	dtbrh
w	q	frscw	frscq
m	b	pzqmh	pzqbh
l	h	kjghzls	kjghzhs
d	o	bdgs	bogs
x	b	tkxg	tkbg
f	n	fgp	ngp
w	d	smwlqc	smdlqc
g	v	vcplgdr	vcplvdr
c	b	jtnhzwbc	jtnhzwbb
t	k	qhpszmwjtgx	qhpszmwjkgx
l	g	lsvwcpg	gsvwcpg
c	j	pckzft	pjkzft
s	k	wsf	wkf
g	k	kzhqgc	kzhqkc
c	u	twcfdjknh	twufdjknh
n	r	vbdxhn	vbdxhr
b	k	dbwlpxh	dkwlpxh
l	r	qcjlzvp	qcjrzvp
z	v	lkztxqpsgfvbhr	lkvtxqpsgfvbhr
r	c	pdmwrlfx	pdmwclfx
w	u	wstgblmvf	ustgblmvf
q	x	ncmvq	ncmvx
n	a	bhdmxnfj	bhdmxafj
b	c	hbpdqskzvx	hcpdqskzvx
z	p	wgfclzrv	wgfclprv
r	a	xrlj	xalj
f	i	bxhkfmc	bxhkimc
g	k	fsgdzlq	fskdzlq
b	f	bnmlgqprh	fnmlgqprh
g	o	rbtgxmpjk	rbtoxmpjk
g	f	wlngxqj	wlnfxqj
z	s	grztnpv	grstnpv
r	v	qzfr	qzfv
x	j	pcbkqx	pcbkqj
l	i	kcfnrtvdlpgjhb	kcfnrtvdipgjhb
v	y	cvbg	cybg
d	y	mjcndkhrbt	mjcnykhrbt
r	h	dvprkzj	dvphkzj
v	p	xpflsmrvc	xpflsmrpc
v	p	lrgnvsbpc	lrgnpsbpc
v	g	pmvh	pmgh
n	j	tzpncwbfl	tzpjcwbfl
d	t	dltkmhf	tltkmhf
x	c	zlxg	zlcg
k	u	fmsbvk	fmsbvu
t	f	rbdlkwpt	rbdlkwpf
j	f	njsdgxqctlfzbrkm	nfsdgxqctlfzbrkm
x	e	fvxgqnm	fvegqnm
v	n	xtfkdrvc	xtfkdrnc
f	f	mflsj	mflsj
r	x	mrqnbh	mxqnbh
p	f	jplfvrc	jflfvrc
d	c	bnqtcdwz	bnqtccwz
w	p	nvjglrsdwfb	nvjglrsdpfb
f	r	fhjkx	rhjkx
c	a	zmwcpjdkgr	zmwapjdkgr
g	p	gxlhnq	pxlhnq
w	x	dnjkxwgc	dnjkxxgc
k	i	cplnksh	cplnish
v	h	zjsqvh	zjsqhh
x	c	zsrkqlhdmfvxg	zsrkqlhdmfvcg
g	p	gnswlfrcp	pnswlfrcp
r	t	dqnmwrsb	dqnmwtsb
m	p	qknvclgm	qknvclgp
w	q	wvtsxmn	qvtsxmn
r	x	frzncmvh	fxzncmvh
z	u	dwsvktzjh	dwsvktujh
p	q	mqhnpbdgt	mqhnqbdgt
h	t	pbzdfsmh	pbzdfsmt
d	z	pmcxhfkndtljs	pmcxhfknztljs
r	s	fzdrqln	fzdsqln
l	h	pldfrzg	phdfrzg
l	p	mxzl	mxzp
g	x	wvnrjsgctmxbh	wvnrjsxctmxbh
g	m	lrnzgsdxth	lrnzmsdxth
v	c	mcwvnxbq	mcwcnxbq
r	m	tznfrgbcpk	tznfmgbcpk
s	l	cjdsfwm	cjdlfwm
x	v	rdxv	rdvv
k	r	pxkwh	pxrwh
k	g	kmvhtrwj	gmvhtrwj
n	z	gvnfq	gvzfq
l	t	lnbr	tnbr
l	l	mnldr	mnldr
d	w	sqhcdxn	sqhcwxn
l	o	lpfmvcdjwz	opfmvcdjwz
h	o	twfxqgscmpkh	twfxqgscmpko
r	z	xmprbwc	xmpzbwc
m	t	hcjkrvm	hcjkrvt
c	j	vhwjgrbcx	vhwjgrbjx
v	h	djcfvmhk	djcfhmhk
j	c	ljn	lcn
g	w	mjxgln	mjxwln
d	q	mzfrwdgt	mzfrwqgt
q	b	rswdvgzmpqjch	rswdvgzmpbjch
x	i	hjxzr	hjizr
l	c	qmlghnzj	qmcghnzj
n	q	kbwvxnhs	kbwvxqhs
w	p	xmnwhk	xmnphk
r	h	wgr	wgh
k	c	vmpqwbnkjxc	vmpqwbncjxc
x	p	khpdxsj	khpdpsj
x	r	chqvx	chqvr
j	g	qtzjfc	qtzgfc
p	y	hcvprsflw	hcvyrsflw
r	r	fmxrtnzv	fmxrtnzv
q	z	dqxzgfr	dzxzgfr
w	a	kwc	kac
p	l	pxk	lxk
s	o	tzmnxwfpvsgqd	tzmnxwfpvogqd
r	z	wtjmfrv	wtjmfzv
w	i	lvdmchgzwxfrkb	lvdmchgzixfrkb
c	p	wpczndql	wppzndql
t	j	lfnqpgkt	lfnqpgkj
q	f	nvjqhkl	nvjfhkl
c	z	xwjfvc	xwjfvz
k	u	rqwpmcshtngvxlkz	rqwpmcshtngvxluz
d	h	bjdwnr	bjhwnr
r	c	rwsjgktq	cwsjgktq
n	j	nbpzm	jbpzm
n	q	hzvnlrpgf	hzvqlrpgf
z	s	jsdxmzk	jsdxmsk
p	i	psrc	isrc
m	i	jfmqw	jfiqw
j	b	rjlfqcnk	rblfqcnk
t	z	dgtjpnxshz	dgzjpnxshz
g	l	pvgmskhtbq	pvlmskhtbq
n	y	pdhgbrnxfqjzmc	pdhgbryxfqjzmc
w	k	wcshfvj	kcshfvj
m	k	jmz	jkz
r	i	cblpzhqtgmfkjdvrwnsx	cblpzhqtgmfkjdviwnsx
g	k	pgnwj	pknwj
v	t	bkwpxzvnmsrt	bkwpxztnmsrt
c	h	clxzm	hlxzm
w	u	cwdmtkv	cudmtkv
r	m	jprtwn	jpmtwn
j	i	zxjfbsp	zxifbsp
m	n	zknvwcm	zknvwcn
z	a	qxztnjc	qxatnjc
r	a	rmzvqpbw	amzvqpbw
x	a	xhdmf	ahdmf
z	d	jqcmlzr	jqcmldr
v	o	wvscjx	woscjx
h	e	ngwmxh	ngwmxe
z	v	msrwfjhz	msrwfjhv
h	d	sphjwtr	spdjwtr
c	s	wdhvc	wdhvs
p	r	gfrxqctnpkl	gfrxqctnrkl
r	f	lvrs	lvfs
v	c	vjbc	cjbc
h	b	npqgxftvdwh	npqgxftvdwb
p	s	mdzglpwsf	mdzglswsf
d	s	wxdptkrl	wxsptkrl
g	t	mfcxgskqrtzjdwlvn	mfcxtskqrtzjdwlvn
r	s	crbwqf	csbwqf
m	x	dmg	dxg
h	u	npdxchwsf	npdxcuwsf
l	e	lmktc	emktc
f	u	qhkfjg	qhkujg
r	a	pmsrzlcfd	pmsazlcfd
v	f	zvpnxghwdl	zfpnxghwdl
n	v	qdjrmngxtvwfkp	qdjrmvgxtvwfkp
t	f	tbhcwrn	fbhcwrn
j	e	cxj	cxe
d	v	dtznrbq	vtznrbq
l	d	clvp	cdvp
f	j	lnfms	lnjms
x	e	xpjc	epjc
x	b	vxwzctngdf	vbwzctngdf
m	n	tglmpks	tglnpks
s	q	smrfqjzpt	qmrfqjzpt
q	l	wbhsqd	wbhsld
t	b	qflpwmjhtsv	qflpwmjhbsv
k	d	rqklmscwfz	rqdlmscwfz
t	a	ntgrpzqxhf	nagrpzqxhf
q	o	bhncqsxkrd	bhncosxkrd
j	d	fsjbw	fsdbw
g	r	fpbg	fpbr
g	a	chvg	chva
x	e	ktgsxz	ktgsez
f	b	ctfvdlms	ctbvdlms
c	g	csbzvd	gsbzvd
h	b	nbglspxthwcr	nbglspxtbwcr
q	p	lbjmtrwq	lbjmtrwp
j	v	mlpjfzvhrsq	mlpvfzvhrsq
r	v	mzclrk	mzclvk
c	q	hxpcz	hxpqz
g	x	vpwgqs	vpwxqs
g	l	zkgnhm	zklnhm
q	v	hcgzvlpkmsnq	hcgzvlpkmsnv
x	w	fxnqws	fwnqws
b	d	gbjrpmkscv	gdjrpmkscv
b	l	rmtcbfqpljnvs	rmtclfqpljnvs
k	r	ftjkb	ftjrb
p	r	gqpkmxwncs	gqrkmxwncs
h	i	jflhg	jflig
k	s	nflvbkjx	nflvbsjx
h	s	qmphkx	qmpskx
s	k	tbcqrnfgsvzwx	tbcqrnfgkvzwx
r	j	rnmfcv	jnmfcv
z	a	pjvzt	pjvat
g	a	gtxjvq	atxjvq
p	p	gvhp	gvhp
s	t	kwrtnbmqsh	kwrtnbmqth
h	v	twvshg	twvsvg
s	g	rqtcgznlfs	rqtcgznlfg
v	t	gqlvm	gqltm
r	l	gbplr	gbpll
p	d	pst	dst
j	j	gtqdjpf	gtqdjpf
v	m	gvzwk	gmzwk
f	b	sphdxjfgtmcz	sphdxjbgtmcz
j	m	wtmjh	wtmmh
w	o	wsvqft	osvqft
v	e	nrmzv	nrmze
z	v	vwfjgdzkm	vwfjgdvkm
w	u	ncmw	ncmu
j	i	qthgrvjdsfbn	qthgrvidsfbn
h	c	snpvdh	snpvdc
c	s	sdngfpcrvw	sdngfpsrvw
x	h	zbpmgkx	zbpmgkh
q	w	twsq	twsw
z	w	txwz	txww
z	g	zjm	gjm
n	f	nkslfhzq	fkslfhzq
v	c	zhlgkdvst	zhlgkdcst
c	e	vlmcsgtrpzbnjk	vlmesgtrpzbnjk
j	x	wrtdjmcfnv	wrtdxmcfnv
q	v	fqdp	fvdp
p	g	qfpvtx	qfgvtx
p	s	cpxzngdbk	csxzngdbk
k	s	zsckx	zscsx
t	h	cqhkmrvjgztlf	cqhkmrvjgzhlf
m	w	dkcmj	dkcwj
s	m	dtsglmf	dtmglmf
z	z	wkmvxzqr	wkmvxzqr
q	i	dqtpbhw	ditpbhw
g	q	dgjk	dqjk
r	f	tgksrflpjvwq	tgksfflpjvwq
k	d	wxmqvtkbh	wxmqvtdbh
d	i	qdflhmp	qiflhmp
w	e	bgdwplxmzqr	bgdeplxmzqr
l	a	kvwsfcpnlqj	kvwsfcpnaqj
r	r	pzvsr	pzvsr
q	q	vwqfkn	vwqfkn
l	q	mlznf	mqznf
z	f	qwdhcvzfrmpk	qwdhcvffrmpk
t	q	wxjlbzkmntr	wxjlbzkmnqr
x	o	qxbtrvgn	qobtrvgn
c	y	dvkxpbgqlfthzcsj	dvkxpbgqlfthzysj
t	m	fhvt	fhvm
t	z	lxkbjgnrzwthvmd	lxkbjgnrzwzhvmd
d	w	kcwpdbr	kcwpwbr
h	y	lwjkpxmrchqb	lwjkpxmrcyqb
b	e	twvsmbd	twvsmed
v	w	qvmwc	qwmwc
q	o	fpxkjq	fpxkjo
z	p	qzlmnst	qplmnst
j	b	xhjkrtd	xhbkrtd
z	e	wczrbpk	wcerbpk
n	e	cpbndlftvmjhrw	cpbedlftvmjhrw
m	p	rlbmkfxhcz	rlbpkfxhcz
n	s	khrlcnmjb	khrlcsmjb
h	k	drnh	drnk
s	r	mhvpfsnbl	mhvpfrnbl
w	v	shtwl	shtvl
s	p	crxs	crxp
b	d	kwzdgpbc	kwzdgpdc
m	z	gnqzmvd	gnqzzvd
p	c	jmpb	jmcb
q	j	qbvn	jbvn
x	f	dcfjvtxs	dcfjvtfs
c	t	pgcnr	pgtnr
z	a	njrpzhtxdgc	njrpahtxdgc
n	j	rhdnspwmc	rhdjspwmc
g	w	qfgmcntvb	qfwmcntvb
l	d	fxhrlg	fxhrdg
j	x	bwjnfhs	bwxnfhs
k	p	mqpgfrk	mqpgfrp
g	h	bmgnkhwvc	bmhnkhwvc
t	i	smlgthbf	smlgihbf
d	a	wrbjhkxtpsdvng	wrbjhkxtpsavng
q	k	tjrfqz	tjrfkz
d	f	scdwzhtf	scfwzhtf
d	t	fpvdch	fpvtch
x	f	zxwlkftm	zfwlkftm
c	p	brdgzwc	brdgzwp
l	s	rldptcshzwqk	rsdptcshzwqk
v	o	jbv	jbo
f	u	hqljpxtfz	hqljpxtuz
k	c	jhgmxks	jhgmxcs
x	k	kxgdbs	kkgdbs
l	e	lhxbqjkdg	ehxbqjkdg
r	u	rwszf	uwszf
g	d	mskzqgbl	mskzqdbl
x	j	lxkdjrtzbnqw	ljkdjrtzbnqw
h	j	xbjhgldwpsqzft	xbjjgldwpsqzft
p	s	jpbzhvgm	jsbzhvgm
l	h	lgfmprbtd	hgfmprbtd
g	s	sgmkwd	ssmkwd
d	v	xfqbhvcmdp	xfqbhvcmvp
h	t	pvmxgzwhl	pvmxgzwtl
r	b	lvgrfpw	lvgbfpw
t	v	rlmtzj	rlmvzj
f	y	prgf	prgy
q	t	kdgpqsf	kdgptsf
q	v	xjkcqfzp	xjkcvfzp
h	f	dgphcwfsx	dgpfcwfsx
m	a	zwmcft	zwacft
t	u	vtskn	vuskn
l	w	vzgfqjlwx	vzgfqjwwx
g	z	wszmfcgqd	wszmfczqd
r	f	mlkwr	mlkwf
s	b	srgztncjxfd	brgztncjxfd
k	z	khf	zhf
v	b	jqdgtv	jqdgtb
s	o	wdsnrqkc	wdonrqkc
g	c	gdlcqbjpzsv	cdlcqbjpzsv
f	c	fzcxp	czcxp
q	t	dqfcht	dtfcht
h	u	hqfx	uqfx
l	y	ltmxbwn	ytmxbwn
z	e	mszdwhkgn	msedwhkgn
h	h	xfdh	xfdh
g	i	fnwglrzqc	fnwilrzqc
p	c	dnktp	dnktc
t	d	vtmfck	vdmfck
l	r	xpkcgntzfwlsq	xpkcgntzfwrsq
f	e	zckqtpmdfsjr	zckqtpmdesjr
k	h	mkwx	mhwx
g	d	rdznqtscgl	rdznqtscdl
h	m	dzmhbj	dzmmbj
f	w	zfpgv	zwpgv
h	e	jht	jet
f	a	fkpjq	akpjq
t	k	wntj	wnkj
v	v	gjpfthv	gjpfthv
v	j	plrxkdjvmg	plrxkdjjmg
p	c	cmfpwrglsq	cmfcwrglsq
d	f	wdnvhq	wfnvhq
b	q	dbfwjpr	dqfwjpr
h	d	lhpkb	ldpkb
m	j	gfxwczpm	gfxwczpj
b	a	fbzd	fazd
g	y	mgcdj	mycdj
r	u	rpqwlb	upqwlb
b	h	dtjzfb	dtjzfh
z	g	xszlf	xsglf
p	g	ljpt	ljgt
x	w	bwxzrh	bwwzrh
s	a	khbspnc	khbapnc
s	w	mxjpzsv	mxjpzwv
z	h	wzcsrqdjx	whcsrqdjx
x	o	hgxwzbs	hgowzbs
s	r	dgwslxqv	dgwrlxqv
r	m	zbmr	zbmm
v	j	vqrflkp	jqrflkp
h	f	hwktrj	fwktrj
q	m	gqzj	gmzj
b	z	bszg	zszg
z	b	zpmbhl	bpmbhl
f	w	bqpf	bqpw
z	i	wzl	wil
g	z	gtwqx	ztwqx
g	g	gqzk	gqzk
d	z	lvfmwxpdnbg	lvfmwxpznbg
t	t	xkhwdnft	xkhwdnft
s	t	sgmwc	tgmwc
m	m	rcdmhgs	rcdmhgs
d	l	jsgdx	jsglx
r	u	kvbxjmlrsfqgt	kvbxjmlusfqgt
z	b	xrvfjbzwmntg	xrvfjbbwmntg
l	m	fvrblx	fvrbmx
n	j	clkvfznrtx	clkvfzjrtx
v	d	qcrvdpzthb	qcrddpzthb
r	f	hfgtrljnscpkx	hfgtfljnscpkx
m	o	mwbl	owbl
x	y	qjxpmsc	qjypmsc
p	s	fqcstpz	fqcstsz
j	r	kdnfj	kdnfr
c	o	zpcvh	zpovh
l	c	ptkqndlmjs	ptkqndcmjs
f	d	bsfpwh	bsdpwh
q	j	tqkw	tjkw
v	d	khnxvrtl	khnxdrtl
h	c	xchvlkm	xccvlkm
g	y	xtqdgfwjpvnr	xtqdyfwjpvnr
f	z	dxmklfzcwbhv	dxmklzzcwbhv
p	o	jpwhrkqx	jowhrkqx
k	k	glxfk	glxfk
z	n	rltqhpnfxzbmv	rltqhpnfxnbmv
k	w	kgwmx	wgwmx
r	a	cvnmrw	cvnmaw
c	t	sjtxchqdbk	sjtxthqdbk
h	m	bsnvqhxcl	bsnvqmxcl
b	i	kmjnb	kmjni
g	l	cwdgpjbmnqf	cwdlpjbmnqf
t	n	mtvgr	mnvgr
x	a	wxszm	waszm
n	p	cwgjdkpzsnt	cwgjdkpzspt
q	h	nqzxhjcr	nhzxhjcr
b	k	mnbqjlr	mnkqjlr
x	h	hvcdqkfbwgrzx	hvcdqkfbwgrzh
g	e	mhspwcgz	mhspwcez
r	m	crxhdwvk	cmxhdwvk
w	m	wzjl	mzjl
n	q	nmgltpjb	qmgltpjb
l	s	nhrzplx	nhrzpsx
b	k	fkrjbzqgvlmptn	fkrjkzqgvlmptn
m	w	fqzsgjmvhpbwkdxnlrt	fqzsgjwvhpbwkdxnlrt
k	b	zxrkvtpl	zxrbvtpl
h	e	hktpnwg	ektpnwg
k	a	pmfskb	pmfsab
x	l	zgxqwrk	zglqwrk
x	b	rnfjvxck	rnfjvbck
l	x	jmklcxqsv	jmkxcxqsv
z	y	wdzn	wdyn
n	a	hrlxndmfqj	hrlxadmfqj
k	r	kzdl	rzdl
b	a	pjfrbqv	pjfraqv
s	u	gjptbsrw	gjptburw
g	s	cknzgb	cknzsb
f	n	ckngftjml	ckngntjml
b	j	czbqm	czjqm
q	q	xsmgfnq	xsmgfnq
r	f	rxltkvbfwgmnzj	fxltkvbfwgmnzj
f	q	jpxsnhbfr	jpxsnhbqr
b	j	cbmngkwrqj	cjmngkwrqj
p	k	wpvszxf	wkvszxf
v	p	xvrwcknbpg	xprwcknbpg
n	x	kxqn	kxqx
w	u	nslw	nslu
l	f	npcflsbwhqjd	npcffsbwhqjd
k	w	mzkr	mzwr
h	p	kfhwg	kfpwg
t	e	hjqsvltwd	hjqsvlewd
j	p	wjtc	wptc
x	p	mvnczsdxt	mvnczsdpt
q	q	bgcqzwdn	bgcqzwdn
v	i	sbtvp	sbtip
z	n	rdbzcf	rdbncf
t	y	tcfpgdh	ycfpgdh
f	i	fxdprqsw	ixdprqsw
q	c	btrvq	btrvc
f	o	pszfdtjrwq	pszodtjrwq
z	w	pkcvjwhbdtxz	pkcvjwhbdtxw
v	i	zqtnvdp	zqtnidp
k	y	rkqzjs	ryqzjs
r	l	krvgbsz	klvgbsz
l	j	plxzwm	pjxzwm
v	a	lvwrdgpckhsz	lawrdgpckhsz
j	u	jgzf	ugzf
f	t	pfzclrd	ptzclrd
b	z	kbfx	kzfx
b	h	fxdswjbrgtz	fxdswjhrgtz
w	j	wgqnkcpl	jgqnkcpl
d	f	hpd	hpf
g	g	mfwrhgqc	mfwrhgqc
p	w	hblcxdvwrpq	hblcxdvwrwq
f	l	jbftdpwlnk	jbltdpwlnk
w	r	jwfsc	jrfsc
r	u	rvljcbmd	uvljcbmd
s	r	fcjxs	fcjxr
x	j	kgzjxshbwlf	kgzjjshbwlf
m	d	mvfcxgts	dvfcxgts
z	o	zjt	ojt
z	s	vtzkq	vtskq
p	i	wfptm	wfitm
z	g	mhzvf	mhgvf
t	k	twb	kwb
d	l	dpfjk	lpfjk
t	i	lxvqwrtk	lxvqwrik
h	e	hvdlcs	evdlcs
g	q	gkl	qkl
k	a	rnjk	rnja
r	c	blkqrvdsf	blkqcvdsf
v	c	vfrzws	cfrzws
w	n	ghcbrwdk	ghcbrndk
d	u	dzmhfwsbt	uzmhfwsbt
m	c	mrphcx	crphcx
j	q	kxwj	kxwq
p	l	fpbxkvzlt	flbxkvzlt
d	a	hbpdfnt	hbpafnt
c	l	khzdfrncxs	khzdfrnlxs
l	l	mrdplb	mrdplb
k	c	kstdnmzwrc	cstdnmzwrc
b	h	tsbknzljc	tshknzljc
p	t	nzfmtxcbswp	nzfmtxcbswt
p	d	pmjkcgxt	dmjkcgxt
r	k	rvkzjl	kvkzjl
q	d	gqjchbl	gdjchbl
n	w	nmcbxgd	wmcbxgd
c	t	zdwcrq	zdwtrq
h	s	hzlfjvw	szlfjvw
l	e	xfwnstl	xfwnste
w	z	vcxhw	vcxhz
f	s	hqfn	hqsn
l	x	pgchrldm	pgchrxdm
f	b	sfzkghl	sbzkghl
s	w	lfmqs	lfmqw
